kind,name,layer,role,source_idx,offset_start,offset_end,entries,resident_mib,read_gib,prompts,prompt_coverage,rows,hit_batches,dominant_batches,ram_only_batches,mixed_risk_batches,proportional_wait_ms,full_or_dominant_wait_ms,wait_ms_per_gib_resident,read_gib_per_gib_resident,vram_overlap_entries,vram_overlap_mib,resident_after_vram_overlap_mib,proportional_wait_ms_per_token,full_or_dominant_wait_ms_per_token
contig_window,src8.down.win512MiB.rank4,mixed,down,8,43439099904,43521105920,6,78.21,0.206,2,1.000,29,27,0,0,27,0.000,0.000,0.000,2.694,1,6.02,72.19,0.000,0.000
contig_window,src8.down.win512MiB.rank5,mixed,down,8,10683404288,10727563264,3,42.11,0.100,2,1.000,14,13,0,0,13,0.000,0.000,0.000,2.430,0,0.00,42.11,0.000,0.000
contig_window,src8.down.win512MiB.rank8,mixed,down,8,43439099904,43571568640,7,126.33,0.253,2,1.000,36,33,0,0,33,0.000,0.000,0.000,2.049,1,6.02,120.31,0.000,0.000
contig_window,src8.down.win512MiB.rank9,mixed,down,8,43439099904,43502182400,5,60.16,0.123,2,1.000,16,15,0,0,15,0.000,0.000,0.000,2.101,0,0.00,60.16,0.000,0.000
contig_window,src8.down.win512MiB.rank10,mixed,down,8,10683404288,10746486784,4,60.16,0.112,2,1.000,15,14,0,0,14,0.000,0.000,0.000,1.901,0,0.00,60.16,0.000,0.000
contig_window,src8.down.win1024MiB.rank4,mixed,down,8,43439099904,43521105920,6,78.21,0.206,2,1.000,29,27,0,0,27,0.000,0.000,0.000,2.694,1,6.02,72.19,0.000,0.000
contig_window,src8.down.win1024MiB.rank5,mixed,down,8,10683404288,10727563264,3,42.11,0.100,2,1.000,14,13,0,0,13,0.000,0.000,0.000,2.430,0,0.00,42.11,0.000,0.000
contig_window,src8.down.win1024MiB.rank8,mixed,down,8,43439099904,43571568640,7,126.33,0.253,2,1.000,36,33,0,0,33,0.000,0.000,0.000,2.049,1,6.02,120.31,0.000,0.000
contig_window,src8.down.win1024MiB.rank9,mixed,down,8,43439099904,43502182400,5,60.16,0.123,2,1.000,16,15,0,0,15,0.000,0.000,0.000,2.101,0,0.00,60.16,0.000,0.000
contig_window,src8.down.win1024MiB.rank10,mixed,down,8,10683404288,10746486784,4,60.16,0.112,2,1.000,15,14,0,0,14,0.000,0.000,0.000,1.901,0,0.00,60.16,0.000,0.000
contig_window,src8.down.win2048MiB.rank4,mixed,down,8,43439099904,43521105920,6,78.21,0.206,2,1.000,29,27,0,0,27,0.000,0.000,0.000,2.694,1,6.02,72.19,0.000,0.000
contig_window,src8.down.win2048MiB.rank5,mixed,down,8,10683404288,10727563264,3,42.11,0.100,2,1.000,14,13,0,0,13,0.000,0.000,0.000,2.430,0,0.00,42.11,0.000,0.000
contig_window,src8.down.win2048MiB.rank8,mixed,down,8,43439099904,43571568640,7,126.33,0.253,2,1.000,36,33,0,0,33,0.000,0.000,0.000,2.049,1,6.02,120.31,0.000,0.000
contig_window,src8.down.win2048MiB.rank9,mixed,down,8,43439099904,43502182400,5,60.16,0.123,2,1.000,16,15,0,0,15,0.000,0.000,0.000,2.101,0,0.00,60.16,0.000,0.000
contig_window,src8.down.win2048MiB.rank10,mixed,down,8,10683404288,10746486784,4,60.16,0.112,2,1.000,15,14,0,0,14,0.000,0.000,0.000,1.901,0,0.00,60.16,0.000,0.000
contig_window,src10.up.win512MiB.rank2,mixed,up,10,11525873664,11576455168,6,48.24,0.079,2,1.000,9,8,0,0,8,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src10.up.win512MiB.rank6,mixed,up,10,4920258560,5431656448,24,487.71,0.529,2,1.000,77,58,0,1,57,0.000,0.000,0.000,1.111,0,0.00,487.71,0.000,0.000
contig_window,src10.up.win512MiB.rank7,mixed,up,10,4920258560,5420417024,23,476.99,0.508,2,1.000,74,57,0,1,56,0.000,0.000,0.000,1.091,0,0.00,476.99,0.000,0.000
contig_window,src10.up.win512MiB.rank8,mixed,up,10,11525873664,11688849408,15,155.43,0.204,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.346,0,0.00,155.43,0.000,0.000
contig_window,src10.up.win512MiB.rank9,mixed,up,10,11525873664,11683229696,14,150.07,0.194,2,1.000,23,20,0,0,20,0.000,0.000,0.000,1.322,0,0.00,150.07,0.000,0.000
contig_window,src10.up.win512MiB.rank10,mixed,up,10,12970139648,13470298112,32,476.99,0.550,2,1.000,73,58,0,1,57,0.000,0.000,0.000,1.181,0,0.00,476.99,0.000,0.000
contig_window,src10.up.win512MiB.rank11,mixed,up,10,4628033536,4965220352,15,321.57,0.335,2,1.000,49,42,0,0,42,0.000,0.000,0.000,1.067,0,0.00,321.57,0.000,0.000
contig_window,src10.up.win512MiB.rank12,mixed,up,10,11525873664,11677609984,13,144.71,0.183,2,1.000,22,19,0,0,19,0.000,0.000,0.000,1.297,0,0.00,144.71,0.000,0.000
contig_window,src10.up.win1024MiB.rank2,mixed,up,10,11525873664,11576455168,6,48.24,0.079,2,1.000,9,8,0,0,8,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src10.up.win1024MiB.rank6,mixed,up,10,11525873664,11688849408,15,155.43,0.204,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.346,0,0.00,155.43,0.000,0.000
contig_window,src10.up.win1024MiB.rank7,mixed,up,10,11525873664,11683229696,14,150.07,0.194,2,1.000,23,20,0,0,20,0.000,0.000,0.000,1.322,0,0.00,150.07,0.000,0.000
contig_window,src10.up.win1024MiB.rank8,mixed,up,10,4628033536,4965220352,15,321.57,0.335,2,1.000,49,42,0,0,42,0.000,0.000,0.000,1.067,0,0.00,321.57,0.000,0.000
contig_window,src10.up.win1024MiB.rank9,mixed,up,10,11525873664,11677609984,13,144.71,0.183,2,1.000,22,19,0,0,19,0.000,0.000,0.000,1.297,0,0.00,144.71,0.000,0.000
contig_window,src10.up.win1024MiB.rank10,mixed,up,10,4628033536,4931502080,13,289.41,0.288,2,1.000,42,35,0,0,35,0.000,0.000,0.000,1.019,0,0.00,289.41,0.000,0.000
contig_window,src10.up.win1024MiB.rank11,mixed,up,10,4628033536,4948361216,14,305.49,0.304,2,1.000,44,37,0,0,37,0.000,0.000,0.000,1.018,0,0.00,305.49,0.000,0.000
contig_window,src10.up.win1024MiB.rank12,mixed,up,10,4628033536,5021417472,16,375.16,0.361,2,1.000,53,46,0,0,46,0.000,0.000,0.000,0.986,0,0.00,375.16,0.000,0.000
contig_window,src10.up.win2048MiB.rank2,mixed,up,10,11525873664,11576455168,6,48.24,0.079,2,1.000,9,8,0,0,8,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src10.up.win2048MiB.rank6,mixed,up,10,11525873664,11688849408,15,155.43,0.204,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.346,0,0.00,155.43,0.000,0.000
contig_window,src10.up.win2048MiB.rank7,mixed,up,10,11525873664,11683229696,14,150.07,0.194,2,1.000,23,20,0,0,20,0.000,0.000,0.000,1.322,0,0.00,150.07,0.000,0.000
contig_window,src10.up.win2048MiB.rank8,mixed,up,10,4628033536,4965220352,15,321.57,0.335,2,1.000,49,42,0,0,42,0.000,0.000,0.000,1.067,0,0.00,321.57,0.000,0.000
contig_window,src10.up.win2048MiB.rank9,mixed,up,10,11525873664,11677609984,13,144.71,0.183,2,1.000,22,19,0,0,19,0.000,0.000,0.000,1.297,0,0.00,144.71,0.000,0.000
contig_window,src10.up.win2048MiB.rank10,mixed,up,10,4628033536,4931502080,13,289.41,0.288,2,1.000,42,35,0,0,35,0.000,0.000,0.000,1.019,0,0.00,289.41,0.000,0.000
contig_window,src10.up.win2048MiB.rank11,mixed,up,10,4628033536,4948361216,14,305.49,0.304,2,1.000,44,37,0,0,37,0.000,0.000,0.000,1.018,0,0.00,305.49,0.000,0.000
contig_window,src10.up.win2048MiB.rank12,mixed,up,10,4628033536,5021417472,16,375.16,0.361,2,1.000,53,46,0,0,46,0.000,0.000,0.000,0.986,0,0.00,375.16,0.000,0.000
contig_window,src10.gate.win512MiB.rank2,mixed,gate,10,9341267968,9391849472,6,48.24,0.079,2,1.000,9,8,0,0,8,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src10.gate.win512MiB.rank6,mixed,gate,10,2735652864,3247050752,24,487.71,0.529,2,1.000,77,58,0,1,57,0.000,0.000,0.000,1.111,0,0.00,487.71,0.000,0.000
contig_window,src10.gate.win512MiB.rank7,mixed,gate,10,2735652864,3235811328,23,476.99,0.508,2,1.000,74,57,0,1,56,0.000,0.000,0.000,1.091,0,0.00,476.99,0.000,0.000
contig_window,src10.gate.win512MiB.rank8,mixed,gate,10,9341267968,9504243712,15,155.43,0.204,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.346,0,0.00,155.43,0.000,0.000
contig_window,src10.gate.win512MiB.rank9,mixed,gate,10,9341267968,9498624000,14,150.07,0.194,2,1.000,23,20,0,0,20,0.000,0.000,0.000,1.322,0,0.00,150.07,0.000,0.000
contig_window,src10.gate.win512MiB.rank10,mixed,gate,10,10785533952,11285692416,32,476.99,0.550,2,1.000,73,58,0,1,57,0.000,0.000,0.000,1.181,0,0.00,476.99,0.000,0.000
contig_window,src10.gate.win512MiB.rank11,mixed,gate,10,2443427840,2780614656,15,321.57,0.335,2,1.000,49,42,0,0,42,0.000,0.000,0.000,1.067,0,0.00,321.57,0.000,0.000
contig_window,src10.gate.win512MiB.rank12,mixed,gate,10,9341267968,9493004288,13,144.71,0.183,2,1.000,22,19,0,0,19,0.000,0.000,0.000,1.297,0,0.00,144.71,0.000,0.000
contig_window,src10.gate.win1024MiB.rank2,mixed,gate,10,9341267968,9391849472,6,48.24,0.079,2,1.000,9,8,0,0,8,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src10.gate.win1024MiB.rank6,mixed,gate,10,9341267968,9504243712,15,155.43,0.204,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.346,0,0.00,155.43,0.000,0.000
contig_window,src10.gate.win1024MiB.rank7,mixed,gate,10,9341267968,9498624000,14,150.07,0.194,2,1.000,23,20,0,0,20,0.000,0.000,0.000,1.322,0,0.00,150.07,0.000,0.000
contig_window,src10.gate.win1024MiB.rank8,mixed,gate,10,2443427840,2780614656,15,321.57,0.335,2,1.000,49,42,0,0,42,0.000,0.000,0.000,1.067,0,0.00,321.57,0.000,0.000
contig_window,src10.gate.win1024MiB.rank9,mixed,gate,10,9341267968,9493004288,13,144.71,0.183,2,1.000,22,19,0,0,19,0.000,0.000,0.000,1.297,0,0.00,144.71,0.000,0.000
contig_window,src10.gate.win1024MiB.rank10,mixed,gate,10,2443427840,2746896384,13,289.41,0.288,2,1.000,42,35,0,0,35,0.000,0.000,0.000,1.019,0,0.00,289.41,0.000,0.000
contig_window,src10.gate.win1024MiB.rank11,mixed,gate,10,2443427840,2763755520,14,305.49,0.304,2,1.000,44,37,0,0,37,0.000,0.000,0.000,1.018,0,0.00,305.49,0.000,0.000
contig_window,src10.gate.win1024MiB.rank12,mixed,gate,10,2443427840,2836811776,16,375.16,0.361,2,1.000,53,46,0,0,46,0.000,0.000,0.000,0.986,0,0.00,375.16,0.000,0.000
contig_window,src10.gate.win2048MiB.rank2,mixed,gate,10,9341267968,9391849472,6,48.24,0.079,2,1.000,9,8,0,0,8,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src10.gate.win2048MiB.rank6,mixed,gate,10,9341267968,9504243712,15,155.43,0.204,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.346,0,0.00,155.43,0.000,0.000
contig_window,src10.gate.win2048MiB.rank7,mixed,gate,10,9341267968,9498624000,14,150.07,0.194,2,1.000,23,20,0,0,20,0.000,0.000,0.000,1.322,0,0.00,150.07,0.000,0.000
contig_window,src10.gate.win2048MiB.rank8,mixed,gate,10,2443427840,2780614656,15,321.57,0.335,2,1.000,49,42,0,0,42,0.000,0.000,0.000,1.067,0,0.00,321.57,0.000,0.000
contig_window,src10.gate.win2048MiB.rank9,mixed,gate,10,9341267968,9493004288,13,144.71,0.183,2,1.000,22,19,0,0,19,0.000,0.000,0.000,1.297,0,0.00,144.71,0.000,0.000
contig_window,src10.gate.win2048MiB.rank10,mixed,gate,10,2443427840,2746896384,13,289.41,0.288,2,1.000,42,35,0,0,35,0.000,0.000,0.000,1.019,0,0.00,289.41,0.000,0.000
contig_window,src10.gate.win2048MiB.rank11,mixed,gate,10,2443427840,2763755520,14,305.49,0.304,2,1.000,44,37,0,0,37,0.000,0.000,0.000,1.018,0,0.00,305.49,0.000,0.000
contig_window,src10.gate.win2048MiB.rank12,mixed,gate,10,2443427840,2836811776,16,375.16,0.361,2,1.000,53,46,0,0,46,0.000,0.000,0.000,0.986,0,0.00,375.16,0.000,0.000
contig_window,src10.down.win512MiB.rank2,mixed,down,10,6903459840,6960234496,6,54.14,0.094,2,1.000,10,9,0,0,9,0.000,0.000,0.000,1.779,0,0.00,54.14,0.000,0.000
contig_window,src10.down.win512MiB.rank3,mixed,down,10,334315520,838946816,21,481.25,0.605,2,1.000,82,60,0,0,60,0.000,0.000,0.000,1.288,0,0.00,481.25,0.000,0.000
contig_window,src10.down.win512MiB.rank4,mixed,down,10,334315520,832638976,20,475.24,0.582,2,1.000,79,60,0,0,60,0.000,0.000,0.000,1.254,0,0.00,475.24,0.000,0.000
contig_window,src10.down.win512MiB.rank9,mixed,down,10,334315520,820023296,19,463.21,0.558,2,1.000,76,58,0,0,58,0.000,0.000,0.000,1.235,0,0.00,463.21,0.000,0.000
contig_window,src10.down.win512MiB.rank10,mixed,down,10,6307840,384782336,15,360.94,0.435,2,1.000,59,48,0,0,48,0.000,0.000,0.000,1.234,0,0.00,360.94,0.000,0.000
contig_window,src10.down.win512MiB.rank11,mixed,down,10,6307840,346935296,13,324.85,0.382,2,1.000,52,43,0,0,43,0.000,0.000,0.000,1.204,0,0.00,324.85,0.000,0.000
contig_window,src10.down.win512MiB.rank12,mixed,down,10,6307840,365858816,14,342.89,0.400,2,1.000,54,44,0,0,44,0.000,0.000,0.000,1.194,0,0.00,342.89,0.000,0.000
contig_window,src10.down.win1024MiB.rank2,mixed,down,10,6903459840,6960234496,6,54.14,0.094,2,1.000,10,9,0,0,9,0.000,0.000,0.000,1.779,0,0.00,54.14,0.000,0.000
contig_window,src10.down.win1024MiB.rank7,mixed,down,10,6307840,384782336,15,360.94,0.435,2,1.000,59,48,0,0,48,0.000,0.000,0.000,1.234,0,0.00,360.94,0.000,0.000
contig_window,src10.down.win1024MiB.rank8,mixed,down,10,6307840,346935296,13,324.85,0.382,2,1.000,52,43,0,0,43,0.000,0.000,0.000,1.204,0,0.00,324.85,0.000,0.000
contig_window,src10.down.win1024MiB.rank9,mixed,down,10,6307840,365858816,14,342.89,0.400,2,1.000,54,44,0,0,44,0.000,0.000,0.000,1.194,0,0.00,342.89,0.000,0.000
contig_window,src10.down.win1024MiB.rank10,mixed,down,10,6903459840,7086391296,15,174.46,0.247,2,1.000,27,24,0,0,24,0.000,0.000,0.000,1.449,0,0.00,174.46,0.000,0.000
contig_window,src10.down.win1024MiB.rank11,mixed,down,10,6903459840,7080083456,14,168.44,0.235,2,1.000,26,23,0,0,23,0.000,0.000,0.000,1.429,0,0.00,168.44,0.000,0.000
contig_window,src10.down.win1024MiB.rank12,mixed,down,10,6903459840,7073775616,13,162.43,0.223,2,1.000,25,22,0,0,22,0.000,0.000,0.000,1.408,0,0.00,162.43,0.000,0.000
contig_window,src10.down.win2048MiB.rank2,mixed,down,10,6903459840,6960234496,6,54.14,0.094,2,1.000,10,9,0,0,9,0.000,0.000,0.000,1.779,0,0.00,54.14,0.000,0.000
contig_window,src10.down.win2048MiB.rank7,mixed,down,10,6307840,384782336,15,360.94,0.435,2,1.000,59,48,0,0,48,0.000,0.000,0.000,1.234,0,0.00,360.94,0.000,0.000
contig_window,src10.down.win2048MiB.rank8,mixed,down,10,6307840,346935296,13,324.85,0.382,2,1.000,52,43,0,0,43,0.000,0.000,0.000,1.204,0,0.00,324.85,0.000,0.000
contig_window,src10.down.win2048MiB.rank9,mixed,down,10,6307840,365858816,14,342.89,0.400,2,1.000,54,44,0,0,44,0.000,0.000,0.000,1.194,0,0.00,342.89,0.000,0.000
contig_window,src10.down.win2048MiB.rank10,mixed,down,10,6903459840,7086391296,15,174.46,0.247,2,1.000,27,24,0,0,24,0.000,0.000,0.000,1.449,0,0.00,174.46,0.000,0.000
contig_window,src10.down.win2048MiB.rank11,mixed,down,10,6903459840,7080083456,14,168.44,0.235,2,1.000,26,23,0,0,23,0.000,0.000,0.000,1.429,0,0.00,168.44,0.000,0.000
contig_window,src10.down.win2048MiB.rank12,mixed,down,10,6903459840,7073775616,13,162.43,0.223,2,1.000,25,22,0,0,22,0.000,0.000,0.000,1.408,0,0.00,162.43,0.000,0.000
contig_window,src3.down.win512MiB.rank12,mixed,down,3,44294787072,44376793088,5,78.21,0.176,2,1.000,25,25,0,0,25,0.000,0.000,0.000,2.309,1,6.02,72.19,0.000,0.000
contig_window,src3.down.win1024MiB.rank12,mixed,down,3,44294787072,44376793088,5,78.21,0.176,2,1.000,25,25,0,0,25,0.000,0.000,0.000,2.309,1,6.02,72.19,0.000,0.000
contig_window,src3.down.win2048MiB.rank12,mixed,down,3,44294787072,44376793088,5,78.21,0.176,2,1.000,25,25,0,0,25,0.000,0.000,0.000,2.309,1,6.02,72.19,0.000,0.000
contig_window,src2.up.win512MiB.rank1,mixed,up,2,13952999424,13964242944,2,10.72,0.084,2,1.000,14,13,0,0,13,0.000,0.000,0.000,8.003,1,5.36,5.36,0.000,0.000
contig_window,src2.up.win512MiB.rank3,mixed,up,2,13952999424,13969862656,3,16.08,0.094,2,1.000,15,14,0,0,14,0.000,0.000,0.000,6.003,1,5.36,10.72,0.000,0.000
contig_window,src2.up.win512MiB.rank4,mixed,up,2,13952999424,13958623232,1,5.36,0.031,2,1.000,5,5,0,0,5,0.000,0.000,0.000,6.000,0,0.00,5.36,0.000,0.000
contig_window,src2.up.win512MiB.rank5,mixed,up,2,42921771008,42933014528,2,10.72,0.052,2,1.000,8,8,0,0,8,0.000,0.000,0.000,5.002,0,0.00,10.72,0.000,0.000
contig_window,src2.up.win512MiB.rank6,mixed,up,2,42921771008,42927394816,1,5.36,0.016,2,1.000,2,2,0,0,2,0.000,0.000,0.000,3.000,0,0.00,5.36,0.000,0.000
contig_window,src2.up.win512MiB.rank7,mixed,up,2,13952999424,14020440064,4,64.32,0.105,2,1.000,16,15,0,0,15,0.000,0.000,0.000,1.668,1,5.36,58.95,0.000,0.000
contig_window,src2.up.win512MiB.rank8,mixed,up,2,13952999424,14115975168,11,155.43,0.257,2,1.000,38,32,0,1,31,0.000,0.000,0.000,1.691,2,10.73,144.70,0.000,0.000
contig_window,src2.up.win512MiB.rank9,mixed,up,2,20867702784,20912664576,3,42.88,0.068,2,1.000,10,10,0,0,10,0.000,0.000,0.000,1.626,0,0.00,42.88,0.000,0.000
contig_window,src2.up.win512MiB.rank10,mixed,up,2,20867702784,20918284288,4,48.24,0.079,2,1.000,11,11,0,0,11,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src2.up.win512MiB.rank11,mixed,up,2,13952999424,14031679488,5,75.04,0.115,2,1.000,17,16,0,0,16,0.000,0.000,0.000,1.572,1,5.36,69.67,0.000,0.000
contig_window,src2.up.win512MiB.rank12,mixed,up,2,13952999424,14048538624,6,91.11,0.136,2,1.000,20,19,0,0,19,0.000,0.000,0.000,1.530,1,5.36,85.75,0.000,0.000
contig_window,src2.up.win1024MiB.rank1,mixed,up,2,13952999424,13964242944,2,10.72,0.084,2,1.000,14,13,0,0,13,0.000,0.000,0.000,8.003,1,5.36,5.36,0.000,0.000
contig_window,src2.up.win1024MiB.rank3,mixed,up,2,13952999424,13969862656,3,16.08,0.094,2,1.000,15,14,0,0,14,0.000,0.000,0.000,6.003,1,5.36,10.72,0.000,0.000
contig_window,src2.up.win1024MiB.rank4,mixed,up,2,13952999424,13958623232,1,5.36,0.031,2,1.000,5,5,0,0,5,0.000,0.000,0.000,6.000,0,0.00,5.36,0.000,0.000
contig_window,src2.up.win1024MiB.rank5,mixed,up,2,42921771008,42933014528,2,10.72,0.052,2,1.000,8,8,0,0,8,0.000,0.000,0.000,5.002,0,0.00,10.72,0.000,0.000
contig_window,src2.up.win1024MiB.rank6,mixed,up,2,42921771008,42927394816,1,5.36,0.016,2,1.000,2,2,0,0,2,0.000,0.000,0.000,3.000,0,0.00,5.36,0.000,0.000
contig_window,src2.up.win1024MiB.rank7,mixed,up,2,13952999424,14020440064,4,64.32,0.105,2,1.000,16,15,0,0,15,0.000,0.000,0.000,1.668,1,5.36,58.95,0.000,0.000
contig_window,src2.up.win1024MiB.rank8,mixed,up,2,13952999424,14115975168,11,155.43,0.257,2,1.000,38,32,0,1,31,0.000,0.000,0.000,1.691,2,10.73,144.70,0.000,0.000
contig_window,src2.up.win1024MiB.rank9,mixed,up,2,20867702784,20912664576,3,42.88,0.068,2,1.000,10,10,0,0,10,0.000,0.000,0.000,1.626,0,0.00,42.88,0.000,0.000
contig_window,src2.up.win1024MiB.rank10,mixed,up,2,20867702784,20918284288,4,48.24,0.079,2,1.000,11,11,0,0,11,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src2.up.win1024MiB.rank11,mixed,up,2,13952999424,14031679488,5,75.04,0.115,2,1.000,17,16,0,0,16,0.000,0.000,0.000,1.572,1,5.36,69.67,0.000,0.000
contig_window,src2.up.win1024MiB.rank12,mixed,up,2,13952999424,14048538624,6,91.11,0.136,2,1.000,20,19,0,0,19,0.000,0.000,0.000,1.530,1,5.36,85.75,0.000,0.000
contig_window,src2.up.win2048MiB.rank1,mixed,up,2,13952999424,13964242944,2,10.72,0.084,2,1.000,14,13,0,0,13,0.000,0.000,0.000,8.003,1,5.36,5.36,0.000,0.000
contig_window,src2.up.win2048MiB.rank3,mixed,up,2,13952999424,13969862656,3,16.08,0.094,2,1.000,15,14,0,0,14,0.000,0.000,0.000,6.003,1,5.36,10.72,0.000,0.000
contig_window,src2.up.win2048MiB.rank4,mixed,up,2,13952999424,13958623232,1,5.36,0.031,2,1.000,5,5,0,0,5,0.000,0.000,0.000,6.000,0,0.00,5.36,0.000,0.000
contig_window,src2.up.win2048MiB.rank5,mixed,up,2,42921771008,42933014528,2,10.72,0.052,2,1.000,8,8,0,0,8,0.000,0.000,0.000,5.002,0,0.00,10.72,0.000,0.000
contig_window,src2.up.win2048MiB.rank6,mixed,up,2,42921771008,42927394816,1,5.36,0.016,2,1.000,2,2,0,0,2,0.000,0.000,0.000,3.000,0,0.00,5.36,0.000,0.000
contig_window,src2.up.win2048MiB.rank7,mixed,up,2,13952999424,14020440064,4,64.32,0.105,2,1.000,16,15,0,0,15,0.000,0.000,0.000,1.668,1,5.36,58.95,0.000,0.000
contig_window,src2.up.win2048MiB.rank8,mixed,up,2,13952999424,14115975168,11,155.43,0.257,2,1.000,38,32,0,1,31,0.000,0.000,0.000,1.691,2,10.73,144.70,0.000,0.000
contig_window,src2.up.win2048MiB.rank9,mixed,up,2,20867702784,20912664576,3,42.88,0.068,2,1.000,10,10,0,0,10,0.000,0.000,0.000,1.626,0,0.00,42.88,0.000,0.000
contig_window,src2.up.win2048MiB.rank10,mixed,up,2,20867702784,20918284288,4,48.24,0.079,2,1.000,11,11,0,0,11,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src2.up.win2048MiB.rank11,mixed,up,2,13952999424,14031679488,5,75.04,0.115,2,1.000,17,16,0,0,16,0.000,0.000,0.000,1.572,1,5.36,69.67,0.000,0.000
contig_window,src2.up.win2048MiB.rank12,mixed,up,2,13952999424,14048538624,6,91.11,0.136,2,1.000,20,19,0,0,19,0.000,0.000,0.000,1.530,1,5.36,85.75,0.000,0.000
contig_window,src2.gate.win512MiB.rank1,mixed,gate,2,11768393728,11779637248,2,10.72,0.084,2,1.000,14,13,0,0,13,0.000,0.000,0.000,8.003,1,5.36,5.36,0.000,0.000
contig_window,src2.gate.win512MiB.rank3,mixed,gate,2,11768393728,11785256960,3,16.08,0.094,2,1.000,15,14,0,0,14,0.000,0.000,0.000,6.003,1,5.36,10.72,0.000,0.000
contig_window,src2.gate.win512MiB.rank4,mixed,gate,2,11768393728,11774017536,1,5.36,0.031,2,1.000,5,5,0,0,5,0.000,0.000,0.000,6.000,0,0.00,5.36,0.000,0.000
contig_window,src2.gate.win512MiB.rank5,mixed,gate,2,40737165312,40748408832,2,10.72,0.052,2,1.000,8,8,0,0,8,0.000,0.000,0.000,5.002,0,0.00,10.72,0.000,0.000
contig_window,src2.gate.win512MiB.rank6,mixed,gate,2,40737165312,40742789120,1,5.36,0.016,2,1.000,2,2,0,0,2,0.000,0.000,0.000,3.000,0,0.00,5.36,0.000,0.000
contig_window,src2.gate.win512MiB.rank7,mixed,gate,2,11768393728,11835834368,4,64.32,0.105,2,1.000,16,15,0,0,15,0.000,0.000,0.000,1.668,1,5.36,58.95,0.000,0.000
contig_window,src2.gate.win512MiB.rank8,mixed,gate,2,11768393728,11931369472,11,155.43,0.257,2,1.000,38,32,0,1,31,0.000,0.000,0.000,1.691,2,10.73,144.70,0.000,0.000
contig_window,src2.gate.win512MiB.rank9,mixed,gate,2,18683097088,18728058880,3,42.88,0.068,2,1.000,10,10,0,0,10,0.000,0.000,0.000,1.626,0,0.00,42.88,0.000,0.000
contig_window,src2.gate.win512MiB.rank10,mixed,gate,2,18683097088,18733678592,4,48.24,0.079,2,1.000,11,11,0,0,11,0.000,0.000,0.000,1.668,0,0.00,48.24,0.000,0.000
contig_window,src2.gate.win512MiB.rank11,mixed,gate,2,11768393728,11847073792,5,75.04,0.115,2,1.000,17,16,0,0,16,0.000,0.000,0.000,1.572,1,5.36,69.67,0.000,0.000
contig_window,src2.gate.win512MiB.rank12,mixed,gate,2,11768393728,11863932928,6,91.11,0.136,2,1.000,20,19,0,0,19,0.000,0.000,0.000,1.530,1,5.36,85.75,0.000,0.000
contig_window,src2.gate.win1024MiB.rank1,mixed,gate,2,11768393728,11779637248,2,10.72,0.084,2,1.000,14,13,0,0,13,0.000,0.000,0.000,8.003,1,5.36,5.36,0.000,0.000
contig_window,src2.gate.win1024MiB.rank3,mixed,gate,2,11768393728,11785256960,3,16.08,0.094,2,1.000,15,14,0,0,14,0.000,0.000,0.000,6.003,1,5.36,10.72,0.000,0.000
contig_window,src2.gate.win1024MiB.rank4,mixed,gate,2,11768393728,11774017536,1,5.36,0.031,2,1.000,5,5,0,0,5,0.000,0.000,0.000,6.000,0,0.00,5.36,0.000,0.000
contig_window,src2.gate.win1024MiB.rank5,mixed,gate,2,40737165312,40748408832,2,10.72,0.052,2,1.000,8,8,0,0,8,0.000,0.000,0.000,5.002,0,0.00,10.72,0.000,0.000
contig_window,src2.gate.win1024MiB.rank6,mixed,gate,2,40737165312,40742789120,1,5.36,0.016,2,1.000,2,2,0,0,2,0.000,0.000,0.000,3.000,0,0.00,5.36,0.000,0.000
contig_window,src2.gate.win1024MiB.rank7,mixed,gate,2,11768393728,11835834368,4,64.32,0.105,2,1.000,16,15,0,0,15,0.000,0.000,0.000,1.668,1,5.36,58.95,0.000,0.000
contig_window,src2.gate.win1024MiB.rank8,mixed,gate,2,11768393728,11931369472,11,155.43,0.257,2,1.000,38,32,0,1,31,0.000,0.000,0.000,1.691,2,10.73,144.70,0.000,0.000
contig_window,src2.gate.win1024MiB.rank9,mixed,gate,2,18683097088,18728058880,3,42.88,0.068,2,1.000,10,10,0,0,10,0.000,0.000,0.000,1.626,0,0.00,42.88,0.000,0.000
