seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
200,290.597,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
201,290.597,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
202,290.597,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
203,290.597,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
204,290.597,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
205,290.597,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
206,290.597,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
207,290.597,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
208,290.597,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
209,290.597,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
210,290.597,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
211,290.597,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
212,290.598,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
213,290.598,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
214,290.598,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
215,290.598,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
216,290.599,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
217,290.599,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
218,290.599,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
219,290.599,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
220,290.599,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
221,290.599,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
222,290.599,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
223,290.599,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
224,290.599,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
225,290.599,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
226,290.599,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
227,290.599,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
228,290.599,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
229,290.599,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
230,290.599,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
231,290.599,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
232,290.600,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
233,290.600,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
234,290.600,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
235,290.600,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
236,290.600,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
237,290.600,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
238,290.600,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
239,290.600,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
240,290.600,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
241,290.600,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
242,290.600,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
243,290.600,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
244,290.600,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
245,290.600,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
246,290.600,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
247,290.600,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
248,290.601,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
249,290.601,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
250,290.601,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
251,290.601,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
252,290.601,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
253,290.601,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
254,290.601,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
255,290.601,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
256,290.601,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
257,290.601,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
258,290.619,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
259,290.619,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
260,290.619,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
261,290.619,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
262,290.619,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
263,290.619,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
264,290.619,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
265,290.619,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
266,290.619,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
267,290.619,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
268,290.619,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
269,290.619,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
270,290.620,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
271,290.620,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
272,290.620,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
273,290.620,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
274,290.621,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
275,290.621,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
276,290.621,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
277,290.621,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
278,290.621,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
279,290.621,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
280,290.621,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
281,290.621,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
282,290.621,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
283,290.621,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
284,290.621,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
285,290.621,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
286,290.621,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
287,290.621,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
288,290.621,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
289,290.621,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
290,290.622,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
