op,role,layer,batches,jobs,read_jobs,avg_read_jobs_per_batch,weighted_inflight_avg,max_inflight,wait_ms,wall_ms,wait_ms_per_read_job,small_read_batch_rate_le4,small_read_batch_rate_le8
runtime_load,gate,6,85,421,421,4.952941176470588,3.6971100712589067,8,197.99156900000003,205.86997,0.4702887624703089,0.36470588235294116,1.0
current_down_overlap,down,39,85,359,359,4.223529411764706,3.318570103064067,8,197.99033199999994,207.33264700000004,0.5515051030640666,0.611764705882353,1.0
current_down_overlap,down,47,85,372,372,4.376470588235295,3.129077088709677,8,197.71764700000008,207.026179,0.5314990510752691,0.5529411764705883,1.0
runtime_load,up,6,85,421,421,4.952941176470588,3.664489320665083,8,197.46467500000003,205.3204659999999,0.4690372327790975,0.36470588235294116,1.0
current_down_overlap,down,49,85,364,364,4.2823529411764705,3.123214293956044,8,194.87733399999996,204.27193499999993,0.5353772912087911,0.5882352941176471,1.0
current_down_overlap,down,42,85,358,358,4.211764705882353,3.1179236368715086,8,194.573633,203.73557799999998,0.5435017681564246,0.5882352941176471,1.0
current_down_overlap,down,37,85,356,356,4.188235294117647,3.187319415730337,8,193.68584099999995,202.96826599999997,0.5440613511235953,0.6235294117647059,1.0
current_down_overlap,down,46,85,337,337,3.9647058823529413,3.059000991097923,8,189.602192,198.69341299999994,0.5626177804154303,0.6941176470588235,1.0
runtime_load,gate,59,85,373,373,4.3882352941176475,3.434271667560322,8,183.75665299999997,191.05582999999996,0.4926451823056299,0.4823529411764706,1.0
runtime_load,up,59,85,373,373,4.3882352941176475,3.3050044772117957,8,182.94737500000002,190.192162,0.4904755361930295,0.4823529411764706,1.0
runtime_load,gate,57,85,358,358,4.211764705882353,3.320883220670391,8,180.49997900000002,187.440067,0.5041898854748604,0.5764705882352941,1.0
runtime_load,up,57,85,358,358,4.211764705882353,3.3788640726256984,8,180.28432,187.61098600000003,0.5035874860335195,0.5764705882352941,1.0
runtime_load,gate,58,85,364,364,4.2823529411764705,3.2453296868131867,8,180.16605099999998,187.17506199999988,0.49496167857142853,0.6,1.0
runtime_load,up,58,85,364,364,4.2823529411764705,3.230082439560439,8,177.26257399999997,184.51125599999992,0.48698509340659335,0.6,1.0
runtime_load,up,56,84,327,327,3.892857142857143,2.978236498470949,7,168.12301000000005,175.458559,0.514137645259939,0.6785714285714286,1.0
runtime_load,gate,56,84,328,328,3.9047619047619047,3.074847573170731,7,166.43733699999993,173.23504200000005,0.5074309054878047,0.6785714285714286,1.0
