prompt,predictor,horizon,budget,bundle,samples,targets,predicted,hits,recall,precision,full_step_pct,pred_over_actual_bytes,target_gib,predicted_gib,useful_gib,waste_gib
dev_france_regression,recent_lfu,2,12,down,1798,14384,20640,6171,0.4290,0.2990,0.0022,1.4350,91.7853,131.7093,39.0740,92.6353
dev_france_regression,recent_lfu,2,16,all,1798,14384,27118,6981,0.4853,0.2574,0.0072,1.8855,228.3639,430.5747,110.5407,320.0339
dev_france_regression,recent_lfu,2,16,upgate,1798,14384,27118,6981,0.4853,0.2574,0.0072,1.8852,136.5786,257.4743,66.2823,191.1920
dev_france_regression,recent_lfu,2,16,down,1798,14384,27118,6981,0.4853,0.2574,0.0072,1.8859,91.7853,173.1004,44.2584,128.8419
dev_france_regression,recent_lfu,2,24,all,1798,14384,34664,7836,0.5448,0.2261,0.0184,2.4130,228.3639,551.0514,124.1947,426.8568
dev_france_regression,recent_lfu,2,24,upgate,1798,14384,34664,7836,0.5448,0.2261,0.0184,2.4092,136.5786,329.0504,74.3878,254.6626
dev_france_regression,recent_lfu,2,24,down,1798,14384,34664,7836,0.5448,0.2261,0.0184,2.4187,91.7853,222.0010,49.8069,172.1942
dev_france_regression,recent_lfu,2,32,all,1798,14384,35005,7877,0.5476,0.2250,0.0189,2.4372,228.3639,556.5667,124.8553,431.7113
dev_france_regression,recent_lfu,2,32,upgate,1798,14384,35005,7877,0.5476,0.2250,0.0189,2.4332,136.5786,332.3225,74.7820,257.5405
dev_france_regression,recent_lfu,2,32,down,1798,14384,35005,7877,0.5476,0.2250,0.0189,2.4431,91.7853,224.2442,50.0733,174.1708
dev_france_regression,recent_lfu,2,48,all,1798,14384,35005,7877,0.5476,0.2250,0.0189,2.4372,228.3639,556.5667,124.8553,431.7113
dev_france_regression,recent_lfu,2,48,upgate,1798,14384,35005,7877,0.5476,0.2250,0.0189,2.4332,136.5786,332.3225,74.7820,257.5405
dev_france_regression,recent_lfu,2,48,down,1798,14384,35005,7877,0.5476,0.2250,0.0189,2.4431,91.7853,224.2442,50.0733,174.1708
dev_france_regression,recent_lfu,2,64,all,1798,14384,35005,7877,0.5476,0.2250,0.0189,2.4372,228.3639,556.5667,124.8553,431.7113
dev_france_regression,recent_lfu,2,64,upgate,1798,14384,35005,7877,0.5476,0.2250,0.0189,2.4332,136.5786,332.3225,74.7820,257.5405
dev_france_regression,recent_lfu,2,64,down,1798,14384,35005,7877,0.5476,0.2250,0.0189,2.4431,91.7853,224.2442,50.0733,174.1708
dev_france_regression,hybrid_balanced,2,8,all,1798,14384,14384,5845,0.4064,0.4064,0.0011,1.0000,228.3639,228.3639,92.5186,135.8452
dev_france_regression,hybrid_balanced,2,8,upgate,1798,14384,14384,5845,0.4064,0.4064,0.0011,1.0000,136.5786,136.5786,55.5260,81.0526
dev_france_regression,hybrid_balanced,2,8,down,1798,14384,14384,5845,0.4064,0.4064,0.0011,1.0000,91.7853,91.7853,36.9927,54.7926
dev_france_regression,hybrid_balanced,2,12,all,1798,14384,21576,7357,0.5115,0.3410,0.0078,1.5000,228.3639,342.5458,116.5468,225.9991
dev_france_regression,hybrid_balanced,2,12,upgate,1798,14384,21576,7357,0.5115,0.3410,0.0078,1.5000,136.5786,204.8679,69.7840,135.0839
dev_france_regression,hybrid_balanced,2,12,down,1798,14384,21576,7357,0.5115,0.3410,0.0078,1.5000,91.7853,137.6779,46.7627,90.9152
dev_france_regression,hybrid_balanced,2,16,all,1798,14384,28768,8217,0.5713,0.2856,0.0150,2.0000,228.3639,456.7278,130.2004,326.5274
dev_france_regression,hybrid_balanced,2,16,upgate,1798,14384,28768,8217,0.5713,0.2856,0.0150,2.0000,136.5786,273.1572,77.8983,195.2589
dev_france_regression,hybrid_balanced,2,16,down,1798,14384,28768,8217,0.5713,0.2856,0.0150,2.0000,91.7853,183.5706,52.3021,131.2685
dev_france_regression,hybrid_balanced,2,24,all,1798,14384,43152,9219,0.6409,0.2136,0.0345,3.0000,228.3639,685.0917,146.1263,538.9654
dev_france_regression,hybrid_balanced,2,24,upgate,1798,14384,43152,9219,0.6409,0.2136,0.0345,3.0000,136.5786,409.7358,87.3998,322.3360
dev_france_regression,hybrid_balanced,2,24,down,1798,14384,43152,9219,0.6409,0.2136,0.0345,3.0000,91.7853,275.3558,58.7265,216.6294
dev_france_regression,hybrid_balanced,2,32,all,1798,14384,57536,9948,0.6916,0.1729,0.0645,4.0000,228.3639,913.4556,157.7452,755.7103
dev_france_regression,hybrid_balanced,2,32,upgate,1798,14384,57536,9948,0.6916,0.1729,0.0645,4.0000,136.5786,546.3145,94.3086,452.0059
dev_france_regression,hybrid_balanced,2,32,down,1798,14384,57536,9948,0.6916,0.1729,0.0645,4.0000,91.7853,367.1411,63.4366,303.7045
dev_france_regression,hybrid_balanced,2,48,all,1798,14384,86304,10894,0.7574,0.1262,0.1329,6.0000,228.3639,1370.1833,172.8118,1197.3716
dev_france_regression,hybrid_balanced,2,48,upgate,1798,14384,86304,10894,0.7574,0.1262,0.1329,6.0000,136.5786,819.4717,103.2607,716.2110
dev_france_regression,hybrid_balanced,2,48,down,1798,14384,86304,10894,0.7574,0.1262,0.1329,6.0000,91.7853,550.7117,69.5511,481.1606
dev_france_regression,hybrid_balanced,2,64,all,1798,14384,115072,11459,0.7966,0.0996,0.1969,8.0000,228.3639,1826.9111,181.8017,1645.1095
dev_france_regression,hybrid_balanced,2,64,upgate,1798,14384,115072,11459,0.7966,0.0996,0.1969,8.0000,136.5786,1092.6289,108.6314,983.9975
dev_france_regression,hybrid_balanced,2,64,down,1798,14384,115072,11459,0.7966,0.0996,0.1969,8.0000,91.7853,734.2822,73.1703,661.1120
dev_france_regression,hybrid_cooc,2,8,all,1798,14384,14384,6236,0.4335,0.4335,0.0000,1.0000,228.3639,228.3639,98.7517,129.6122
dev_france_regression,hybrid_cooc,2,8,upgate,1798,14384,14384,6236,0.4335,0.4335,0.0000,1.0000,136.5786,136.5786,59.1591,77.4196
dev_france_regression,hybrid_cooc,2,8,down,1798,14384,14384,6236,0.4335,0.4335,0.0000,1.0000,91.7853,91.7853,39.5927,52.1926
dev_france_regression,hybrid_cooc,2,12,all,1798,14384,21576,7386,0.5135,0.3423,0.0067,1.5000,228.3639,342.5458,116.9927,225.5531
dev_france_regression,hybrid_cooc,2,12,upgate,1798,14384,21576,7386,0.5135,0.3423,0.0067,1.5000,136.5786,204.8679,70.0278,134.8401
dev_france_regression,hybrid_cooc,2,12,down,1798,14384,21576,7386,0.5135,0.3423,0.0067,1.5000,91.7853,137.6779,46.9649,90.7130
dev_france_regression,hybrid_cooc,2,16,all,1798,14384,28768,8194,0.5697,0.2848,0.0145,2.0000,228.3639,456.7278,129.8312,326.8966
dev_france_regression,hybrid_cooc,2,16,upgate,1798,14384,28768,8194,0.5697,0.2848,0.0145,2.0000,136.5786,273.1572,77.6285,195.5287
dev_france_regression,hybrid_cooc,2,16,down,1798,14384,28768,8194,0.5697,0.2848,0.0145,2.0000,91.7853,183.5706,52.2027,131.3678
dev_france_regression,hybrid_cooc,2,24,all,1798,14384,43152,9288,0.6457,0.2152,0.0389,3.0000,228.3639,685.0917,147.2583,537.8334
dev_france_regression,hybrid_cooc,2,24,upgate,1798,14384,43152,9288,0.6457,0.2152,0.0389,3.0000,136.5786,409.7358,88.0178,321.7180
dev_france_regression,hybrid_cooc,2,24,down,1798,14384,43152,9288,0.6457,0.2152,0.0389,3.0000,91.7853,275.3558,59.2404,216.1154
dev_france_regression,hybrid_cooc,2,32,all,1798,14384,57536,9938,0.6909,0.1727,0.0645,4.0000,228.3639,913.4556,157.5879,755.8677
dev_france_regression,hybrid_cooc,2,32,upgate,1798,14384,57536,9938,0.6909,0.1727,0.0645,4.0000,136.5786,546.3145,94.1714,452.1430
dev_france_regression,hybrid_cooc,2,32,down,1798,14384,57536,9938,0.6909,0.1727,0.0645,4.0000,91.7853,367.1411,63.4165,303.7247
dev_france_regression,hybrid_cooc,2,48,all,1798,14384,86304,10866,0.7554,0.1259,0.1313,6.0000,228.3639,1370.1833,172.3678,1197.8155
dev_france_regression,hybrid_cooc,2,48,upgate,1798,14384,86304,10866,0.7554,0.1259,0.1313,6.0000,136.5786,819.4717,102.9830,716.4887
dev_france_regression,hybrid_cooc,2,48,down,1798,14384,86304,10866,0.7554,0.1259,0.1313,6.0000,91.7853,550.7117,69.3849,481.3268
dev_france_regression,hybrid_cooc,2,64,all,1798,14384,115072,11467,0.7972,0.0997,0.2008,8.0000,228.3639,1826.9111,181.9188,1644.9923
dev_france_regression,hybrid_cooc,2,64,upgate,1798,14384,115072,11467,0.7972,0.0997,0.2008,8.0000,136.5786,1092.6289,108.6929,983.9360
dev_france_regression,hybrid_cooc,2,64,down,1798,14384,115072,11467,0.7972,0.0997,0.2008,8.0000,91.7853,734.2822,73.2259,661.0563
dev_france_regression,hybrid_recent,2,8,all,1798,14384,14384,5633,0.3916,0.3916,0.0017,1.0000,228.3639,228.3639,89.1145,139.2494
dev_france_regression,hybrid_recent,2,8,upgate,1798,14384,14384,5633,0.3916,0.3916,0.0017,1.0000,136.5786,136.5786,53.5504,83.0282
dev_france_regression,hybrid_recent,2,8,down,1798,14384,14384,5633,0.3916,0.3916,0.0017,1.0000,91.7853,91.7853,35.5641,56.2212
dev_france_regression,hybrid_recent,2,12,all,1798,14384,21576,7229,0.5026,0.3350,0.0078,1.5000,228.3639,342.5458,114.5283,228.0175
dev_france_regression,hybrid_recent,2,12,upgate,1798,14384,21576,7229,0.5026,0.3350,0.0078,1.5000,136.5786,204.8679,68.6168,136.2511
dev_france_regression,hybrid_recent,2,12,down,1798,14384,21576,7229,0.5026,0.3350,0.0078,1.5000,91.7853,137.6779,45.9115,91.7664
dev_france_regression,hybrid_recent,2,16,all,1798,14384,28768,8083,0.5619,0.2810,0.0128,2.0000,228.3639,456.7278,128.0740,328.6538
dev_france_regression,hybrid_recent,2,16,upgate,1798,14384,28768,8083,0.5619,0.2810,0.0128,2.0000,136.5786,273.1572,76.6665,196.4907
dev_france_regression,hybrid_recent,2,16,down,1798,14384,28768,8083,0.5619,0.2810,0.0128,2.0000,91.7853,183.5706,51.4074,132.1631
dev_france_regression,hybrid_recent,2,24,all,1798,14384,43152,9022,0.6272,0.2091,0.0362,3.0000,228.3639,685.0917,142.9801,542.1115
dev_france_regression,hybrid_recent,2,24,upgate,1798,14384,43152,9022,0.6272,0.2091,0.0362,3.0000,136.5786,409.7358,85.5530,324.1828
dev_france_regression,hybrid_recent,2,24,down,1798,14384,43152,9022,0.6272,0.2091,0.0362,3.0000,91.7853,275.3558,57.4271,217.9287
dev_france_regression,hybrid_recent,2,32,all,1798,14384,57536,9920,0.6897,0.1724,0.0634,4.0000,228.3639,913.4556,157.2749,756.1806
dev_france_regression,hybrid_recent,2,32,upgate,1798,14384,57536,9920,0.6897,0.1724,0.0634,4.0000,136.5786,546.3145,94.0334,452.2810
dev_france_regression,hybrid_recent,2,32,down,1798,14384,57536,9920,0.6897,0.1724,0.0634,4.0000,91.7853,367.1411,63.2415,303.8996
dev_france_regression,hybrid_recent,2,48,all,1798,14384,86304,10877,0.7562,0.1260,0.1301,6.0000,228.3639,1370.1833,172.5510,1197.6323
dev_france_regression,hybrid_recent,2,48,upgate,1798,14384,86304,10877,0.7562,0.1260,0.1301,6.0000,136.5786,819.4717,103.1049,716.3667
dev_france_regression,hybrid_recent,2,48,down,1798,14384,86304,10877,0.7562,0.1260,0.1301,6.0000,91.7853,550.7117,69.4461,481.2656
dev_france_regression,hybrid_recent,2,64,all,1798,14384,115072,11441,0.7954,0.0994,0.1930,8.0000,228.3639,1826.9111,181.5174,1645.3937
dev_france_regression,hybrid_recent,2,64,upgate,1798,14384,115072,11441,0.7954,0.0994,0.1930,8.0000,136.5786,1092.6289,108.4635,984.1654
dev_france_regression,hybrid_recent,2,64,down,1798,14384,115072,11441,0.7954,0.0994,0.1930,8.0000,91.7853,734.2822,73.0540,661.2283
dev_france_regression,hybrid_prev,2,8,all,1798,14384,14384,5475,0.3806,0.3806,0.0017,1.0000,228.3639,228.3639,86.6067,141.7572
dev_france_regression,hybrid_prev,2,8,upgate,1798,14384,14384,5475,0.3806,0.3806,0.0017,1.0000,136.5786,136.5786,52.0742,84.5044
dev_france_regression,hybrid_prev,2,8,down,1798,14384,14384,5475,0.3806,0.3806,0.0017,1.0000,91.7853,91.7853,34.5325,57.2528
dev_france_regression,hybrid_prev,2,12,all,1798,14384,21576,7341,0.5104,0.3402,0.0078,1.5000,228.3639,342.5458,116.2965,226.2493
dev_france_regression,hybrid_prev,2,12,upgate,1798,14384,21576,7341,0.5104,0.3402,0.0078,1.5000,136.5786,204.8679,69.6319,135.2360
dev_france_regression,hybrid_prev,2,12,down,1798,14384,21576,7341,0.5104,0.3402,0.0078,1.5000,91.7853,137.6779,46.6646,91.0134
dev_france_regression,hybrid_prev,2,16,all,1798,14384,28768,8203,0.5703,0.2851,0.0150,2.0000,228.3639,456.7278,129.9788,326.7489
dev_france_regression,hybrid_prev,2,16,upgate,1798,14384,28768,8203,0.5703,0.2851,0.0150,2.0000,136.5786,273.1572,77.7654,195.3918
dev_france_regression,hybrid_prev,2,16,down,1798,14384,28768,8203,0.5703,0.2851,0.0150,2.0000,91.7853,183.5706,52.2134,131.3571
dev_france_regression,hybrid_prev,2,24,all,1798,14384,43152,9195,0.6393,0.2131,0.0328,3.0000,228.3639,685.0917,145.7442,539.3475
dev_france_regression,hybrid_prev,2,24,upgate,1798,14384,43152,9195,0.6393,0.2131,0.0328,3.0000,136.5786,409.7358,87.1674,322.5685
dev_france_regression,hybrid_prev,2,24,down,1798,14384,43152,9195,0.6393,0.2131,0.0328,3.0000,91.7853,275.3558,58.5768,216.7790
dev_france_regression,hybrid_prev,2,32,all,1798,14384,57536,9925,0.6900,0.1725,0.0634,4.0000,228.3639,913.4556,157.3669,756.0887
dev_france_regression,hybrid_prev,2,32,upgate,1798,14384,57536,9925,0.6900,0.1725,0.0634,4.0000,136.5786,546.3145,94.0883,452.2261
dev_france_regression,hybrid_prev,2,32,down,1798,14384,57536,9925,0.6900,0.1725,0.0634,4.0000,91.7853,367.1411,63.2786,303.8625
dev_france_regression,hybrid_prev,2,48,all,1798,14384,86304,10875,0.7560,0.1260,0.1301,6.0000,228.3639,1370.1833,172.5151,1197.6682
dev_france_regression,hybrid_prev,2,48,upgate,1798,14384,86304,10875,0.7560,0.1260,0.1301,6.0000,136.5786,819.4717,103.0840,716.3877
dev_france_regression,hybrid_prev,2,48,down,1798,14384,86304,10875,0.7560,0.1260,0.1301,6.0000,91.7853,550.7117,69.4311,481.2805
dev_france_regression,hybrid_prev,2,64,all,1798,14384,115072,11441,0.7954,0.0994,0.1930,8.0000,228.3639,1826.9111,181.5174,1645.3937
dev_france_regression,hybrid_prev,2,64,upgate,1798,14384,115072,11441,0.7954,0.0994,0.1930,8.0000,136.5786,1092.6289,108.4635,984.1654
dev_france_regression,hybrid_prev,2,64,down,1798,14384,115072,11441,0.7954,0.0994,0.1930,8.0000,91.7853,734.2822,73.0540,661.2283
dev_france_regression,global_hot,3,8,all,1767,14136,14136,3424,0.2422,0.2422,0.0000,1.0000,224.3110,224.3110,54.2044,170.1066
dev_france_regression,global_hot,3,8,upgate,1767,14136,14136,3424,0.2422,0.2422,0.0000,1.0000,133.9827,133.9827,32.4058,101.5769
dev_france_regression,global_hot,3,8,down,1767,14136,14136,3424,0.2422,0.2422,0.0000,1.0000,90.3284,90.3284,21.7986,68.5297
dev_france_regression,global_hot,3,12,all,1767,14136,21204,4414,0.3123,0.2082,0.0000,1.5000,224.3110,336.4666,69.8908,266.5757
dev_france_regression,global_hot,3,12,upgate,1767,14136,21204,4414,0.3123,0.2082,0.0000,1.5000,133.9827,200.9740,41.7654,159.2086
dev_france_regression,global_hot,3,12,down,1767,14136,21204,4414,0.3123,0.2082,0.0000,1.5000,90.3284,135.4926,28.1254,107.3672
dev_france_regression,global_hot,3,16,all,1767,14136,28272,5117,0.3620,0.1810,0.0000,2.0000,224.3110,448.6221,81.0975,367.5246
dev_france_regression,global_hot,3,16,upgate,1767,14136,28272,5117,0.3620,0.1810,0.0000,2.0000,133.9827,267.9653,48.4089,219.5564
dev_france_regression,global_hot,3,16,down,1767,14136,28272,5117,0.3620,0.1810,0.0000,2.0000,90.3284,180.6567,32.6886,147.9681
dev_france_regression,global_hot,3,24,all,1767,14136,42408,6037,0.4271,0.1424,0.0000,3.0000,224.3110,672.9331,95.6915,577.2416
