tensor,expert,model_offset,nbytes,shape,n_expert,residual_ms,touches
blk.6.ffn_down_exps.weight,111,23161907456,4456448,2048x4096x256,256,28.523000,72
blk.30.ffn_up_exps.weight,204,111835615488,4456448,4096x2048x256,256,28.460000,59
blk.6.ffn_down_exps.weight,53,22903433472,4456448,2048x4096x256,256,28.105000,68
blk.14.ffn_up_exps.weight,1,53612585216,4456448,4096x2048x256,256,27.857000,88
blk.33.ffn_up_exps.weight,120,122197808384,4456448,4096x2048x256,256,27.822000,115
blk.7.ffn_down_exps.weight,190,27085704960,4456448,2048x4096x256,256,27.819000,73
blk.18.ffn_down_exps.weight,79,66008079616,4456448,2048x4096x256,256,27.738000,66
blk.36.ffn_down_exps.weight,88,130531355392,4456448,2048x4096x256,256,27.697000,89
blk.4.ffn_up_exps.weight,233,18822499072,4456448,4096x2048x256,256,27.541000,59
blk.12.ffn_down_exps.weight,141,44789990144,4456448,2048x4096x256,256,26.976000,83
blk.8.ffn_up_exps.weight,200,33005029120,4456448,4096x2048x256,256,26.967000,63
blk.19.ffn_down_exps.weight,96,69655577344,4456448,2048x4096x256,256,26.481000,42
blk.4.ffn_down_exps.weight,233,16540797696,4456448,2048x4096x256,256,26.044000,59
blk.19.ffn_down_exps.weight,181,70034375424,4456448,2048x4096x256,256,25.800000,44
blk.31.ffn_down_exps.weight,10,112261101312,4456448,2048x4096x256,256,25.278000,58
blk.15.ffn_up_exps.weight,104,57643337472,4456448,4096x2048x256,256,25.204000,62
blk.7.ffn_up_exps.weight,191,29371862784,4456448,4096x2048x256,256,25.146000,53
blk.39.ffn_up_exps.weight,159,143865999104,4456448,4096x2048x256,256,24.968000,75
blk.21.ffn_up_exps.weight,173,79445221632,4456448,4096x2048x256,256,24.871000,23
blk.31.ffn_up_exps.weight,10,114542802688,4456448,4096x2048x256,256,24.726000,58
blk.17.ffn_down_exps.weight,3,62076331264,4456448,2048x4096x256,256,24.347000,95
blk.6.ffn_up_exps.weight,111,25443608832,4456448,4096x2048x256,256,24.195000,72
blk.3.ffn_down_exps.weight,149,12573397760,4456448,2048x4096x256,256,24.096000,32
blk.35.ffn_up_exps.weight,104,129291301632,4456448,4096x2048x256,256,24.056000,54
blk.6.ffn_up_exps.weight,42,25136113920,4456448,4096x2048x256,256,23.971000,35
blk.31.ffn_up_exps.weight,92,114908231424,4456448,4096x2048x256,256,23.862000,69
blk.12.ffn_up_exps.weight,149,47107343104,4456448,4096x2048x256,256,23.509000,40
blk.16.ffn_up_exps.weight,240,61842472704,4456448,4096x2048x256,256,23.262000,58
blk.15.ffn_up_exps.weight,249,58289522432,4456448,4096x2048x256,256,23.224000,53
blk.16.ffn_up_exps.weight,176,61557260032,4456448,4096x2048x256,256,23.129000,58
blk.33.ffn_up_exps.weight,215,122621170944,4456448,4096x2048x256,256,22.939000,83
blk.20.ffn_up_exps.weight,112,75601640192,4456448,4096x2048x256,256,22.907000,60
blk.7.ffn_up_exps.weight,190,29367406336,4456448,4096x2048x256,256,22.776000,73
blk.16.ffn_down_exps.weight,176,59275558656,4456448,2048x4096x256,256,22.459000,58
blk.21.ffn_up_exps.weight,241,79748260096,4456448,4096x2048x256,256,22.376000,29
blk.12.ffn_down_exps.weight,122,44705317632,4456448,2048x4096x256,256,22.358000,67
blk.35.ffn_down_exps.weight,104,127009600256,4456448,2048x4096x256,256,22.232000,54
blk.6.ffn_up_exps.weight,53,25185134848,4456448,4096x2048x256,256,21.962000,68
blk.39.ffn_down_exps.weight,159,141584297728,4456448,2048x4096x256,256,21.917000,75
blk.13.ffn_down_exps.weight,121,48272599296,4456448,2048x4096x256,256,21.886000,82
blk.16.ffn_down_exps.weight,240,59560771328,4456448,2048x4096x256,256,21.788000,58
blk.18.ffn_down_exps.weight,26,65771887872,4456448,2048x4096x256,256,21.663000,29
blk.14.ffn_down_exps.weight,62,51602727168,4456448,2048x4096x256,256,21.481000,56
blk.8.ffn_up_exps.weight,223,33107527424,4456448,4096x2048x256,256,21.469000,53
blk.34.ffn_up_exps.weight,254,126388030720,4456448,4096x2048x256,256,21.084000,40
blk.30.ffn_down_exps.weight,204,109553914112,4456448,2048x4096x256,256,21.065000,59
blk.33.ffn_down_exps.weight,120,119916107008,4456448,2048x4096x256,256,20.921000,115
blk.26.ffn_down_exps.weight,114,94823240960,4456448,2048x4096x256,256,20.764000,96
blk.9.ffn_down_exps.weight,69,33711271168,4456448,2048x4096x256,256,20.488000,45
blk.16.ffn_down_exps.weight,21,58584809216,4456448,2048x4096x256,256,20.391000,59
blk.39.ffn_down_exps.weight,163,141602123520,4456448,2048x4096x256,256,20.348000,26
blk.28.ffn_down_exps.weight,252,102603027200,4456448,2048x4096x256,256,20.317000,56
blk.8.ffn_down_exps.weight,200,30723327744,4456448,2048x4096x256,256,20.267000,63
blk.19.ffn_up_exps.weight,96,71937278720,4456448,4096x2048x256,256,20.039000,42
blk.6.ffn_up_exps.weight,97,25381218560,4456448,4096x2048x256,256,19.969000,30
blk.21.ffn_down_exps.weight,9,76432662784,4456448,2048x4096x256,256,19.717000,17
blk.16.ffn_up_exps.weight,21,60866510592,4456448,4096x2048x256,256,19.652000,59
blk.7.ffn_up_exps.weight,140,29144583936,4456448,4096x2048x256,256,19.617000,45
blk.21.ffn_down_exps.weight,94,76811460864,4456448,2048x4096x256,256,19.525000,24
blk.16.ffn_down_exps.weight,96,58919042816,4456448,2048x4096x256,256,19.489000,63
blk.0.ffn_down_exps.weight,50,1395022592,4456448,2048x4096x256,256,19.254000,13
blk.9.ffn_up_exps.weight,173,36456443136,4456448,4096x2048x256,256,19.038000,27
blk.15.ffn_down_exps.weight,249,56007821056,4456448,2048x4096x256,256,19.011000,53
blk.20.ffn_up_exps.weight,219,76078480128,4456448,4096x2048x256,256,18.889000,24
blk.11.ffn_down_exps.weight,103,41027586816,4456448,2048x4096x256,256,18.852000,42
blk.7.ffn_down_exps.weight,140,26862882560,4456448,2048x4096x256,256,18.842000,45
blk.20.ffn_down_exps.weight,112,73319938816,4456448,2048x4096x256,256,18.783000,60
blk.16.ffn_up_exps.weight,96,61200744192,4456448,4096x2048x256,256,18.730000,63
blk.34.ffn_down_exps.weight,88,123366558976,4456448,2048x4096x256,256,18.723000,55
blk.38.ffn_up_exps.weight,155,140276435200,4456448,4096x2048x256,256,18.595000,79
blk.24.ffn_up_exps.weight,209,90363508480,4456448,4096x2048x256,256,18.336000,11
blk.19.ffn_up_exps.weight,181,72316076800,4456448,4096x2048x256,256,18.157000,44
blk.21.ffn_down_exps.weight,173,77163520256,4456448,2048x4096x256,256,18.156000,23
blk.15.ffn_up_exps.weight,24,57286821632,4456448,4096x2048x256,256,18.007000,33
blk.10.ffn_down_exps.weight,40,37175092480,4456448,2048x4096x256,256,17.825000,23
blk.3.ffn_up_exps.weight,228,15207158528,4456448,4096x2048x256,256,17.806000,32
blk.9.ffn_up_exps.weight,69,35992972544,4456448,4096x2048x256,256,17.730000,45
blk.20.ffn_up_exps.weight,61,75374361344,4456448,4096x2048x256,256,17.670000,11
blk.7.ffn_down_exps.weight,191,27090161408,4456448,2048x4096x256,256,17.608000,53
blk.28.ffn_up_exps.weight,252,104884728576,4456448,4096x2048x256,256,17.588000,56
blk.37.ffn_down_exps.weight,164,134441783552,4456448,2048x4096x256,256,17.568000,50
blk.38.ffn_down_exps.weight,187,138137340160,4456448,2048x4096x256,256,17.382000,38
blk.3.ffn_down_exps.weight,228,12925457152,4456448,2048x4096x256,256,17.321000,32
blk.33.ffn_down_exps.weight,215,120339469568,4456448,2048x4096x256,256,17.236000,83
blk.19.ffn_up_exps.weight,228,72525529856,4456448,4096x2048x256,256,17.101000,21
blk.6.ffn_up_exps.weight,113,25452521728,4456448,4096x2048x256,256,16.736000,18
blk.21.ffn_down_exps.weight,236,77444276480,4456448,2048x4096x256,256,16.701000,33
blk.18.ffn_up_exps.weight,163,68664122624,4456448,4096x2048x256,256,16.496000,38
blk.11.ffn_up_exps.weight,81,43211246336,4456448,4096x2048x256,256,16.488000,37
blk.8.ffn_down_exps.weight,223,30825826048,4456448,2048x4096x256,256,16.244000,53
blk.20.ffn_down_exps.weight,219,73796778752,4456448,2048x4096x256,256,16.109000,24
blk.29.ffn_up_exps.weight,45,107533981952,4456448,4096x2048x256,256,15.845000,82
blk.19.ffn_up_exps.weight,158,72213578496,4456448,4096x2048x256,256,15.693000,20
blk.11.ffn_down_exps.weight,232,41602468608,4456448,2048x4096x256,256,15.639000,48
blk.25.ffn_down_exps.weight,61,90993990912,4456448,2048x4096x256,256,15.623000,38
blk.9.ffn_up_exps.weight,220,36665896192,4456448,4096x2048x256,256,15.485000,20
blk.27.ffn_down_exps.weight,218,98858449664,4456448,2048x4096x256,256,15.418000,3
blk.27.ffn_down_exps.weight,39,98060745472,4456448,2048x4096x256,256,15.418000,3
blk.30.ffn_up_exps.weight,85,111305298176,4456448,4096x2048x256,256,15.297000,9
blk.4.ffn_down_exps.weight,53,15738637056,4456448,2048x4096x256,256,15.291000,23
blk.28.ffn_down_exps.weight,142,102112817920,4456448,2048x4096x256,256,15.284000,49
blk.6.ffn_down_exps.weight,42,22854412544,4456448,2048x4096x256,256,15.254000,35
blk.31.ffn_up_exps.weight,244,115585611520,4456448,4096x2048x256,256,15.172000,35
blk.9.ffn_down_exps.weight,102,33858333952,4456448,2048x4096x256,256,14.987000,21
blk.10.ffn_up_exps.weight,33,39425598720,4456448,4096x2048x256,256,14.982000,12
blk.5.ffn_up_exps.weight,172,22122393856,4456448,4096x2048x256,256,14.935000,20
blk.6.ffn_up_exps.weight,73,25274263808,4456448,4096x2048x256,256,14.917000,14
blk.15.ffn_down_exps.weight,144,55539894016,4456448,2048x4096x256,256,14.887000,31
blk.32.ffn_down_exps.weight,34,115961114368,4456448,2048x4096x256,256,14.846000,58
blk.4.ffn_down_exps.weight,8,15538096896,4456448,2048x4096x256,256,14.792000,21
blk.9.ffn_down_exps.weight,220,34384194816,4456448,2048x4096x256,256,14.783000,20
blk.33.ffn_up_exps.weight,58,121921508608,4456448,4096x2048x256,256,14.767000,19
blk.3.ffn_down_exps.weight,223,12903174912,4456448,2048x4096x256,256,14.598000,20
blk.11.ffn_up_exps.weight,232,43884169984,4456448,4096x2048x256,256,14.585000,48
blk.33.ffn_down_exps.weight,58,119639807232,4456448,2048x4096x256,256,14.533000,19
blk.2.ffn_down_exps.weight,23,8437045504,4456448,2048x4096x256,256,14.432000,5
blk.1.ffn_up_exps.weight,171,7782141184,4456448,4096x2048x256,256,14.308000,7
blk.38.ffn_up_exps.weight,187,140419041536,4456448,4096x2048x256,256,14.291000,38
blk.7.ffn_up_exps.weight,124,29073280768,4456448,4096x2048x256,256,14.190000,11
blk.34.ffn_up_exps.weight,239,126321184000,4456448,4096x2048x256,256,14.114000,38
blk.21.ffn_down_exps.weight,241,77466558720,4456448,2048x4096x256,256,13.978000,29
blk.19.ffn_up_exps.weight,46,71714456320,4456448,4096x2048x256,256,13.974000,22
blk.39.ffn_down_exps.weight,191,141726904064,4456448,2048x4096x256,256,13.886000,15
blk.14.ffn_up_exps.weight,62,53884428544,4456448,4096x2048x256,256,13.762000,56
blk.37.ffn_up_exps.weight,253,137120108800,4456448,4096x2048x256,256,13.750000,17
blk.8.ffn_up_exps.weight,11,32162760448,4456448,4096x2048x256,256,13.729000,53
blk.29.ffn_up_exps.weight,210,108269295872,4456448,4096x2048x256,256,13.600000,2
blk.29.ffn_down_exps.weight,45,105252280576,4456448,2048x4096x256,256,13.598000,82
blk.20.ffn_up_exps.weight,53,75338709760,4456448,4096x2048x256,256,13.584000,11
blk.4.ffn_down_exps.weight,188,16340257536,4456448,2048x4096x256,256,13.571000,16
blk.4.ffn_down_exps.weight,254,16634383104,4456448,2048x4096x256,256,13.518000,5
blk.8.ffn_down_exps.weight,11,29881059072,4456448,2048x4096x256,256,13.506000,53
blk.9.ffn_up_exps.weight,126,36246990080,4456448,4096x2048x256,256,13.479000,3
blk.8.ffn_up_exps.weight,173,32884705024,4456448,4096x2048x256,256,13.471000,35
blk.28.ffn_up_exps.weight,142,104394519296,4456448,4096x2048x256,256,13.466000,49
blk.9.ffn_down_exps.weight,159,34112351488,4456448,2048x4096x256,256,13.431000,20
blk.25.ffn_up_exps.weight,48,93217758464,4456448,4096x2048x256,256,13.407000,24
blk.15.ffn_down_exps.weight,104,55361636096,4456448,2048x4096x256,256,13.298000,62
blk.38.ffn_down_exps.weight,10,137348548864,4456448,2048x4096x256,256,13.250000,4
blk.32.ffn_up_exps.weight,102,118545854208,4456448,4096x2048x256,256,13.176000,31
blk.5.ffn_down_exps.weight,203,19978842368,4456448,2048x4096x256,256,13.173000,21
blk.23.ffn_down_exps.weight,194,84421902080,4456448,2048x4096x256,256,13.155000,23
blk.3.ffn_down_exps.weight,14,11971777280,4456448,2048x4096x256,256,13.130000,13
blk.37.ffn_up_exps.weight,164,136723484928,4456448,4096x2048x256,256,13.096000,50
blk.0.ffn_up_exps.weight,106,3926285056,4456448,4096x2048x256,256,13.092000,23
blk.35.ffn_down_exps.weight,117,127067534080,4456448,2048x4096x256,256,12.992000,14
blk.6.ffn_down_exps.weight,97,23099517184,4456448,2048x4096x256,256,12.991000,30
blk.2.ffn_down_exps.weight,76,8673237248,4456448,2048x4096x256,256,12.973000,8
blk.21.ffn_up_exps.weight,155,79365005568,4456448,4096x2048x256,256,12.954000,22
blk.21.ffn_down_exps.weight,13,76450488576,4456448,2048x4096x256,256,12.950000,15
blk.18.ffn_up_exps.weight,233,68976073984,4456448,4096x2048x256,256,12.943000,5
blk.12.ffn_up_exps.weight,191,47294513920,4456448,4096x2048x256,256,12.920000,29
blk.3.ffn_up_exps.weight,149,14855099136,4456448,4096x2048x256,256,12.869000,32
blk.21.ffn_down_exps.weight,167,77136781568,4456448,2048x4096x256,256,12.856000,23
blk.10.ffn_up_exps.weight,40,39456793856,4456448,4096x2048x256,256,12.813000,23
blk.4.ffn_down_exps.weight,33,15649508096,4456448,2048x4096x256,256,12.811000,20
blk.32.ffn_up_exps.weight,205,119004868352,4456448,4096x2048x256,256,12.807000,37
blk.0.ffn_down_exps.weight,10,1216764672,4456448,2048x4096x256,256,12.778000,8
blk.31.ffn_up_exps.weight,19,114582910720,4456448,4096x2048x256,256,12.776000,41
blk.2.ffn_down_exps.weight,125,8891603200,4456448,2048x4096x256,256,12.746000,19
blk.38.ffn_up_exps.weight,89,139982309632,4456448,4096x2048x256,256,12.728000,48
blk.38.ffn_up_exps.weight,221,140570560768,4456448,4096x2048x256,256,12.699000,50
blk.5.ffn_down_exps.weight,250,20188295424,4456448,2048x4096x256,256,12.679000,23
blk.7.ffn_up_exps.weight,159,29229256448,4456448,4096x2048x256,256,12.619000,28
blk.8.ffn_up_exps.weight,174,32889161472,4456448,4096x2048x256,256,12.580000,26
blk.20.ffn_down_exps.weight,196,73694280448,4456448,2048x4096x256,256,12.521000,16
blk.26.ffn_down_exps.weight,232,95349101824,4456448,2048x4096x256,256,12.423000,20
blk.39.ffn_up_exps.weight,191,144008605440,4456448,4096x2048x256,256,12.386000,15
blk.13.ffn_down_exps.weight,14,47795759360,4456448,2048x4096x256,256,12.376000,25
blk.25.ffn_down_exps.weight,199,91608980736,4456448,2048x4096x256,256,12.342000,19
blk.4.ffn_down_exps.weight,237,16558623488,4456448,2048x4096x256,256,12.304000,11
blk.16.ffn_down_exps.weight,219,59467185920,4456448,2048x4096x256,256,12.276000,28
blk.10.ffn_up_exps.weight,193,40138630400,4456448,4096x2048x256,256,12.271000,18
blk.17.ffn_up_exps.weight,61,64616506624,4456448,4096x2048x256,256,12.230000,39
blk.14.ffn_down_exps.weight,49,51544793344,4456448,2048x4096x256,256,12.198000,14
blk.16.ffn_up_exps.weight,255,61909319424,4456448,4096x2048x256,256,12.175000,15
blk.28.ffn_up_exps.weight,140,104385606400,4456448,4096x2048x256,256,12.171000,5
blk.0.ffn_up_exps.weight,9,3494009600,4456448,4096x2048x256,256,12.145000,3
blk.5.ffn_down_exps.weight,46,19279180032,4456448,2048x4096x256,256,12.098000,25
blk.35.ffn_down_exps.weight,158,127250248448,4456448,2048x4096x256,256,12.070000,18
blk.14.ffn_down_exps.weight,208,52253368576,4456448,2048x4096x256,256,12.067000,37
blk.0.ffn_down_exps.weight,252,2295225088,4456448,2048x4096x256,256,12.061000,4
blk.34.ffn_up_exps.weight,88,125648260352,4456448,4096x2048x256,256,12.049000,55
blk.38.ffn_down_exps.weight,155,137994733824,4456448,2048x4096x256,256,12.049000,79
blk.2.ffn_down_exps.weight,170,9092143360,4456448,2048x4096x256,256,11.983000,5
blk.30.ffn_up_exps.weight,120,111461273856,4456448,4096x2048x256,256,11.972000,16
blk.39.ffn_up_exps.weight,214,144111103744,4456448,4096x2048x256,256,11.929000,18
blk.10.ffn_up_exps.weight,98,39715267840,4456448,4096x2048x256,256,11.926000,10
blk.29.ffn_up_exps.weight,90,107734522112,4456448,4096x2048x256,256,11.900000,8
blk.19.ffn_down_exps.weight,228,70243828480,4456448,2048x4096x256,256,11.852000,21
blk.15.ffn_up_exps.weight,176,57964201728,4456448,4096x2048x256,256,11.843000,21
blk.38.ffn_down_exps.weight,221,138288859392,4456448,2048x4096x256,256,11.840000,50
blk.38.ffn_down_exps.weight,89,137700608256,4456448,2048x4096x256,256,11.773000,48
blk.6.ffn_up_exps.weight,31,25087092992,4456448,4096x2048x256,256,11.773000,23
blk.17.ffn_down_exps.weight,173,62833927424,4456448,2048x4096x256,256,11.764000,6
blk.9.ffn_up_exps.weight,5,35707759872,4456448,4096x2048x256,256,11.730000,10
blk.4.ffn_up_exps.weight,8,17819798272,4456448,4096x2048x256,256,11.651000,21
blk.11.ffn_down_exps.weight,164,41299430144,4456448,2048x4096x256,256,11.647000,52
blk.7.ffn_up_exps.weight,112,29019803392,4456448,4096x2048x256,256,11.635000,25
blk.19.ffn_down_exps.weight,30,69361451776,4456448,2048x4096x256,256,11.627000,15
blk.2.ffn_up_exps.weight,170,11373844736,4456448,4096x2048x256,256,11.596000,5
blk.14.ffn_down_exps.weight,126,51887939840,4456448,2048x4096x256,256,11.594000,35
blk.31.ffn_down_exps.weight,244,113303910144,4456448,2048x4096x256,256,11.565000,35
blk.9.ffn_up_exps.weight,242,36763938048,4456448,4096x2048x256,256,11.506000,31
blk.9.ffn_up_exps.weight,162,36407422208,4456448,4096x2048x256,256,11.505000,4
blk.30.ffn_up_exps.weight,66,111220625664,4456448,4096x2048x256,256,11.481000,4
blk.1.ffn_up_exps.weight,8,7055740160,4456448,4096x2048x256,256,11.423000,7
blk.15.ffn_down_exps.weight,175,55678043904,4456448,2048x4096x256,256,11.411000,36
blk.5.ffn_up_exps.weight,141,21984243968,4456448,4096x2048x256,256,11.338000,16
blk.22.ffn_down_exps.weight,125,80542669056,4456448,2048x4096x256,256,11.278000,26
blk.6.ffn_down_exps.weight,73,22992562432,4456448,2048x4096x256,256,11.266000,14
blk.13.ffn_up_exps.weight,14,50077460736,4456448,4096x2048x256,256,11.245000,25
blk.11.ffn_up_exps.weight,164,43581131520,4456448,4096x2048x256,256,11.227000,52
blk.39.ffn_down_exps.weight,142,141508538112,4456448,2048x4096x256,256,11.226000,21
blk.15.ffn_down_exps.weight,24,55005120256,4456448,2048x4096x256,256,11.200000,33
blk.1.ffn_down_exps.weight,25,4849798400,4456448,2048x4096x256,256,11.196000,9
blk.12.ffn_up_exps.weight,189,47285601024,4456448,4096x2048x256,256,11.192000,8
blk.22.ffn_up_exps.weight,125,82824370432,4456448,4096x2048x256,256,11.182000,26
blk.37.ffn_up_exps.weight,189,136834896128,4456448,4096x2048x256,256,11.173000,8
blk.2.ffn_up_exps.weight,115,11128740096,4456448,4096x2048x256,256,11.156000,6
blk.8.ffn_up_exps.weight,115,32626231040,4456448,4096x2048x256,256,11.139000,35
blk.1.ffn_up_exps.weight,103,7479102720,4456448,4096x2048x256,256,11.114000,2
blk.26.ffn_up_exps.weight,203,97501566208,4456448,4096x2048x256,256,11.107000,67
blk.1.ffn_up_exps.weight,122,7563775232,4456448,4096x2048x256,256,11.078000,3
blk.3.ffn_down_exps.weight,34,12060906240,4456448,2048x4096x256,256,11.055000,12
blk.29.ffn_down_exps.weight,244,106139113728,4456448,2048x4096x256,256,11.039000,8
blk.19.ffn_up_exps.weight,233,72547812096,4456448,4096x2048x256,256,10.977000,14
blk.26.ffn_down_exps.weight,203,95219864832,4456448,2048x4096x256,256,10.940000,67
blk.0.ffn_down_exps.weight,29,1301437184,4456448,2048x4096x256,256,10.934000,6
blk.25.ffn_down_exps.weight,48,90936057088,4456448,2048x4096x256,256,10.896000,24
blk.9.ffn_up_exps.weight,4,35703303424,4456448,4096x2048x256,256,10.882000,14
blk.29.ffn_down_exps.weight,254,106183678208,4456448,2048x4096x256,256,10.859000,23
blk.11.ffn_down_exps.weight,81,40929544960,4456448,2048x4096x256,256,10.841000,37
blk.35.ffn_up_exps.weight,7,128859026176,4456448,4096x2048x256,256,10.831000,26
blk.0.ffn_up_exps.weight,117,3975305984,4456448,4096x2048x256,256,10.829000,12
blk.37.ffn_down_exps.weight,132,134299177216,4456448,2048x4096x256,256,10.810000,8
blk.18.ffn_up_exps.weight,241,69011725568,4456448,4096x2048x256,256,10.801000,6
blk.2.ffn_up_exps.weight,235,11663513856,4456448,4096x2048x256,256,10.764000,9
blk.7.ffn_down_exps.weight,112,26738102016,4456448,2048x4096x256,256,10.762000,25
blk.4.ffn_up_exps.weight,188,18621958912,4456448,4096x2048x256,256,10.716000,16
blk.35.ffn_down_exps.weight,7,126577324800,4456448,2048x4096x256,256,10.672000,26
blk.1.ffn_up_exps.weight,161,7737576704,4456448,4096x2048x256,256,10.664000,6
blk.1.ffn_up_exps.weight,89,7416712448,4456448,4096x2048x256,256,10.659000,6
blk.19.ffn_down_exps.weight,233,70266110720,4456448,2048x4096x256,256,10.604000,14
blk.1.ffn_up_exps.weight,107,7496928512,4456448,4096x2048x256,256,10.603000,6
blk.1.ffn_up_exps.weight,215,7978224896,4456448,4096x2048x256,256,10.603000,6
blk.18.ffn_down_exps.weight,163,66382421248,4456448,2048x4096x256,256,10.601000,38
blk.3.ffn_up_exps.weight,14,14253478656,4456448,4096x2048x256,256,10.598000,13
blk.39.ffn_down_exps.weight,157,141575384832,4456448,2048x4096x256,256,10.573000,18
blk.7.ffn_down_exps.weight,159,26947555072,4456448,2048x4096x256,256,10.549000,28
blk.10.ffn_down_exps.weight,140,37620737280,4456448,2048x4096x256,256,10.525000,6
blk.39.ffn_up_exps.weight,163,143883824896,4456448,4096x2048x256,256,10.520000,26
blk.15.ffn_up_exps.weight,74,57509644032,4456448,4096x2048x256,256,10.496000,11
blk.6.ffn_down_exps.weight,113,23170820352,4456448,2048x4096x256,256,10.486000,18
blk.29.ffn_down_exps.weight,132,105639991552,4456448,2048x4096x256,256,10.430000,7
blk.9.ffn_down_exps.weight,242,34482236672,4456448,2048x4096x256,256,10.251000,31
blk.4.ffn_down_exps.weight,197,16380365568,4456448,2048x4096x256,256,10.249000,20
blk.5.ffn_down_exps.weight,164,19805040896,4456448,2048x4096x256,256,10.235000,12
blk.11.ffn_up_exps.weight,103,43309288192,4456448,4096x2048x256,256,10.146000,42
blk.5.ffn_up_exps.weight,46,21560881408,4456448,4096x2048x256,256,10.142000,25
blk.39.ffn_up_exps.weight,60,143424810752,4456448,4096x2048x256,256,10.121000,9
blk.22.ffn_up_exps.weight,88,82659481856,4456448,4096x2048x256,256,10.115000,25
blk.14.ffn_down_exps.weight,181,52133044480,4456448,2048x4096x256,256,10.070000,37
blk.5.ffn_down_exps.weight,200,19965473024,4456448,2048x4096x256,256,10.064000,26
blk.13.ffn_up_exps.weight,13,50073004288,4456448,4096x2048x256,256,10.038000,16
blk.0.ffn_down_exps.weight,117,1693604608,4456448,2048x4096x256,256,10.009000,12
blk.2.ffn_down_exps.weight,152,9011927296,4456448,2048x4096x256,256,9.953000,5
blk.21.ffn_up_exps.weight,167,79418482944,4456448,4096x2048x256,256,9.950000,23
blk.34.ffn_down_exps.weight,239,124039482624,4456448,2048x4096x256,256,9.945000,38
blk.1.ffn_down_exps.weight,104,5201857792,4456448,2048x4096x256,256,9.936000,10
blk.21.ffn_up_exps.weight,236,79725977856,4456448,4096x2048x256,256,9.930000,33
blk.19.ffn_down_exps.weight,154,69914051328,4456448,2048x4096x256,256,9.913000,9
blk.21.ffn_down_exps.weight,155,77083304192,4456448,2048x4096x256,256,9.849000,22
blk.9.ffn_down_exps.weight,60,33671163136,4456448,2048x4096x256,256,9.830000,12
blk.5.ffn_up_exps.weight,111,21850550528,4456448,4096x2048x256,256,9.783000,4
blk.4.ffn_down_exps.weight,65,15792114432,4456448,2048x4096x256,256,9.745000,16
blk.36.ffn_down_exps.weight,223,131132975872,4456448,2048x4096x256,256,9.713000,11
blk.9.ffn_up_exps.weight,193,36545572096,4456448,4096x2048x256,256,9.707000,15
blk.39.ffn_down_exps.weight,7,140906917632,4456448,2048x4096x256,256,9.686000,16
blk.23.ffn_up_exps.weight,165,86574366464,4456448,4096x2048x256,256,9.685000,11
blk.26.ffn_up_exps.weight,232,97630803200,4456448,4096x2048x256,256,9.679000,20
blk.33.ffn_down_exps.weight,43,119572960512,4456448,2048x4096x256,256,9.652000,8
blk.9.ffn_up_exps.weight,148,36345031936,4456448,4096x2048x256,256,9.614000,17
blk.3.ffn_down_exps.weight,135,12511007488,4456448,2048x4096x256,256,9.586000,13
blk.38.ffn_up_exps.weight,148,140245240064,4456448,4096x2048x256,256,9.514000,30
blk.1.ffn_down_exps.weight,212,5683154176,4456448,2048x4096x256,256,9.509000,7
blk.8.ffn_down_exps.weight,173,30603003648,4456448,2048x4096x256,256,9.476000,35
blk.20.ffn_up_exps.weight,187,75935873792,4456448,4096x2048x256,256,9.453000,12
blk.14.ffn_up_exps.weight,66,53902254336,4456448,4096x2048x256,256,9.447000,12
blk.35.ffn_down_exps.weight,119,127076446976,4456448,2048x4096x256,256,9.445000,11
blk.12.ffn_down_exps.weight,149,44825641728,4456448,2048x4096x256,256,9.425000,40
blk.30.ffn_up_exps.weight,219,111902462208,4456448,4096x2048x256,256,9.410000,12
blk.12.ffn_down_exps.weight,191,45012812544,4456448,2048x4096x256,256,9.387000,29
blk.7.ffn_down_exps.weight,221,27223854848,4456448,2048x4096x256,256,9.320000,4
blk.35.ffn_up_exps.weight,119,129358148352,4456448,4096x2048x256,256,9.287000,11
blk.1.ffn_up_exps.weight,236,8071810304,4456448,4096x2048x256,256,9.268000,3
blk.16.ffn_down_exps.weight,162,59213168384,4456448,2048x4096x256,256,9.241000,5
blk.2.ffn_up_exps.weight,150,11284715776,4456448,4096x2048x256,256,9.229000,3
blk.32.ffn_up_exps.weight,193,118951390976,4456448,4096x2048x256,256,9.221000,16
blk.2.ffn_down_exps.weight,74,8664324352,4456448,2048x4096x256,256,9.213000,18
blk.5.ffn_down_exps.weight,226,20081340672,4456448,2048x4096x256,256,9.213000,10
blk.18.ffn_up_exps.weight,75,68271955200,4456448,4096x2048x256,256,9.205000,11
blk.21.ffn_up_exps.weight,13,78732189952,4456448,4096x2048x256,256,9.198000,15
blk.19.ffn_down_exps.weight,24,69334713088,4456448,2048x4096x256,256,9.162000,5
blk.28.ffn_up_exps.weight,215,104719840000,4456448,4096x2048x256,256,9.158000,11
blk.5.ffn_down_exps.weight,107,19551023360,4456448,2048x4096x256,256,9.150000,20
blk.34.ffn_down_exps.weight,254,124106329344,4456448,2048x4096x256,256,9.131000,40
blk.19.ffn_down_exps.weight,158,69931877120,4456448,2048x4096x256,256,9.103000,20
blk.22.ffn_up_exps.weight,13,82325248256,4456448,4096x2048x256,256,9.103000,24
blk.35.ffn_down_exps.weight,177,127334920960,4456448,2048x4096x256,256,9.098000,7
