blk.23.ffn_down_exps.weight	194	2.073	23	4456448
blk.7.ffn_up_exps.weight	133	2.068	23	4456448
blk.10.ffn_down_exps.weight	76	2.065	22	4456448
blk.21.ffn_down_exps.weight	155	2.065	22	4456448
blk.10.ffn_down_exps.weight	40	2.051	23	4456448
blk.19.ffn_up_exps.weight	46	2.044	22	4456448
blk.10.ffn_up_exps.weight	40	2.042	23	4456448
blk.7.ffn_down_exps.weight	133	2.034	23	4456448
blk.21.ffn_down_exps.weight	94	2.031	24	4456448
blk.31.ffn_down_exps.weight	211	2.028	25	4456448
blk.0.ffn_down_exps.weight	106	2.027	23	4456448
blk.19.ffn_down_exps.weight	46	2.005	22	4456448
blk.5.ffn_up_exps.weight	250	2.005	23	4456448
blk.21.ffn_up_exps.weight	173	2.003	23	4456448
blk.39.ffn_down_exps.weight	69	1.995	23	4456448
blk.5.ffn_down_exps.weight	250	1.993	23	4456448
blk.31.ffn_up_exps.weight	211	1.974	25	4456448
blk.15.ffn_down_exps.weight	176	1.967	21	4456448
blk.21.ffn_down_exps.weight	173	1.965	23	4456448
blk.16.ffn_up_exps.weight	186	1.948	22	4456448
blk.15.ffn_up_exps.weight	176	1.939	21	4456448
blk.4.ffn_up_exps.weight	53	1.932	23	4456448
blk.16.ffn_down_exps.weight	186	1.929	22	4456448
blk.36.ffn_up_exps.weight	133	1.928	19	4456448
blk.0.ffn_up_exps.weight	106	1.921	23	4456448
blk.6.ffn_down_exps.weight	31	1.921	23	4456448
blk.37.ffn_down_exps.weight	147	1.904	21	4456448
blk.4.ffn_down_exps.weight	8	1.897	21	4456448
blk.9.ffn_down_exps.weight	220	1.891	20	4456448
blk.21.ffn_down_exps.weight	167	1.889	23	4456448
blk.24.ffn_up_exps.weight	214	1.889	20	4456448
blk.4.ffn_down_exps.weight	53	1.888	23	4456448
blk.5.ffn_up_exps.weight	251	1.884	20	4456448
blk.26.ffn_up_exps.weight	232	1.881	20	4456448
blk.36.ffn_down_exps.weight	133	1.880	19	4456448
blk.0.ffn_down_exps.weight	107	1.877	21	4456448
blk.4.ffn_up_exps.weight	8	1.875	21	4456448
blk.5.ffn_down_exps.weight	251	1.875	20	4456448
blk.9.ffn_down_exps.weight	159	1.873	20	4456448
blk.6.ffn_up_exps.weight	31	1.869	23	4456448
blk.19.ffn_up_exps.weight	158	1.865	20	4456448
blk.22.ffn_down_exps.weight	33	1.849	20	4456448
blk.5.ffn_up_exps.weight	172	1.847	20	4456448
blk.14.ffn_down_exps.weight	232	1.845	19	4456448
blk.6.ffn_up_exps.weight	1	1.841	21	4456448
blk.28.ffn_up_exps.weight	211	1.832	20	4456448
blk.6.ffn_down_exps.weight	1	1.829	21	4456448
blk.9.ffn_up_exps.weight	159	1.827	20	4456448
blk.21.ffn_up_exps.weight	167	1.821	23	4456448
blk.26.ffn_down_exps.weight	232	1.808	20	4456448
blk.24.ffn_down_exps.weight	214	1.804	20	4456448
blk.14.ffn_up_exps.weight	232	1.803	19	4456448
blk.19.ffn_up_exps.weight	228	1.802	21	4456448
blk.9.ffn_down_exps.weight	102	1.802	21	4456448
blk.5.ffn_down_exps.weight	172	1.797	20	4456448
