depth,mode,kind,layer,tensor,calls,transitions,actual_events,covered_events,actual_bytes,covered_bytes,false_bytes,event_coverage,byte_coverage,false_prefetch_ratio,net_byte_multiplier,exact_repeat_rate,avg_jaccard
4,decode,up,35,blk.35.ffn_up_exps.weight,31,30,240,143,1128529920,672415744,2054864896,0.5958333333333333,0.5958333333333333,1.8208333333333333,2.8208333333333333,0.0,0.2147896492156599
4,decode,gate,35,blk.35.ffn_gate_exps.weight,31,30,240,143,1348730880,803618816,2455814144,0.5958333333333333,0.5958333333333333,1.8208333333333333,2.8208333333333333,0.0,0.2147896492156599
4,decode,down,35,blk.35.ffn_down_exps.weight,31,30,240,143,1513881600,902021120,2756526080,0.5958333333333333,0.5958333333333333,1.8208333333333333,2.8208333333333333,0.0,0.2147896492156599
4,decode,up,36,blk.36.ffn_up_exps.weight,31,30,240,125,1128529920,587776000,2369912832,0.5208333333333334,0.5208333333333334,2.1,3.1,0.0,0.18116957675945117
4,decode,gate,36,blk.36.ffn_gate_exps.weight,31,30,240,125,1348730880,702464000,2832334848,0.5208333333333334,0.5208333333333334,2.1,3.1,0.0,0.18116957675945117
4,decode,down,36,blk.36.ffn_down_exps.weight,31,30,240,125,1513881600,788480000,3179151360,0.5208333333333334,0.5208333333333334,2.1,3.1,0.0,0.18116957675945117
4,decode,up,37,blk.37.ffn_up_exps.weight,31,30,240,147,1128529920,691224576,1937309696,0.6125,0.6125,1.7166666666666666,2.716666666666667,0.0,0.23316847767926177
4,decode,gate,37,blk.37.ffn_gate_exps.weight,31,30,240,147,1348730880,826097664,2315321344,0.6125,0.6125,1.7166666666666666,2.716666666666667,0.0,0.23316847767926177
4,decode,down,37,blk.37.ffn_down_exps.weight,31,30,240,147,1513881600,927252480,2598830080,0.6125,0.6125,1.7166666666666666,2.716666666666667,0.0,0.23316847767926177
4,decode,up,38,blk.38.ffn_up_exps.weight,31,30,240,146,1128529920,686522368,1989033984,0.6083333333333333,0.6083333333333333,1.7625,2.7625,0.0,0.22646639712944064
4,decode,gate,38,blk.38.ffn_gate_exps.weight,31,30,240,146,1348730880,820477952,2377138176,0.6083333333333333,0.6083333333333333,1.7625,2.7625,0.0,0.22646639712944064
4,decode,down,38,blk.38.ffn_down_exps.weight,31,30,240,146,1513881600,920944640,2668216320,0.6083333333333333,0.6083333333333333,1.7625,2.7625,0.0,0.22646639712944064
4,decode,up,39,blk.39.ffn_up_exps.weight,31,30,240,149,1128529920,700628992,1937309696,0.6208333333333333,0.6208333333333333,1.7166666666666666,2.716666666666667,0.0,0.2454338048200482
4,decode,gate,39,blk.39.ffn_gate_exps.weight,31,30,240,149,1348730880,837337088,2315321344,0.6208333333333333,0.6208333333333333,1.7166666666666666,2.716666666666667,0.0,0.2454338048200482
4,decode,down,39,blk.39.ffn_down_exps.weight,31,30,240,149,1513881600,939868160,2598830080,0.6208333333333333,0.6208333333333333,1.7166666666666666,2.716666666666667,0.0,0.2454338048200482
4,decode,up,40,blk.40.ffn_up_exps.weight,31,30,240,160,1128529920,752353280,1744519168,0.6666666666666666,0.6666666666666666,1.5458333333333334,2.5458333333333334,0.0,0.2853516499603456
4,decode,gate,40,blk.40.ffn_gate_exps.weight,31,30,240,160,1348730880,899153920,2084913152,0.6666666666666666,0.6666666666666666,1.5458333333333334,2.5458333333333334,0.0,0.2853516499603456
4,decode,down,40,blk.40.ffn_down_exps.weight,31,30,240,160,1513881600,1009254400,2340208640,0.6666666666666666,0.6666666666666666,1.5458333333333334,2.5458333333333334,0.0,0.2853516499603456
4,decode,up,41,blk.41.ffn_up_exps.weight,31,30,240,147,1128529920,691224576,1838563328,0.6125,0.6125,1.6291666666666667,2.629166666666667,0.0,0.24070183278380883
4,decode,gate,41,blk.41.ffn_gate_exps.weight,31,30,240,147,1348730880,826097664,2197307392,0.6125,0.6125,1.6291666666666667,2.629166666666667,0.0,0.24070183278380883
4,decode,down,41,blk.41.ffn_down_exps.weight,31,30,240,147,1513881600,927252480,2466365440,0.6125,0.6125,1.6291666666666667,2.629166666666667,0.0,0.24070183278380883
4,decode,up,42,blk.42.ffn_up_exps.weight,31,30,240,150,1128529920,705331200,1847967744,0.625,0.625,1.6375,2.6375,0.0,0.24367633101009062
4,decode,gate,42,blk.42.ffn_gate_exps.weight,31,30,240,150,1348730880,842956800,2208546816,0.625,0.625,1.6375,2.6375,0.0,0.24367633101009062
4,decode,down,42,blk.42.ffn_down_exps.weight,31,30,240,150,1513881600,946176000,2478981120,0.625,0.625,1.6375,2.6375,0.0,0.24367633101009062
4,decode,up,43,blk.43.ffn_up_exps.weight,31,30,240,156,1128529920,733544448,1772732416,0.65,0.65,1.5708333333333333,2.5708333333333333,0.0,0.2642098530660248
4,decode,gate,43,blk.43.ffn_gate_exps.weight,31,30,240,156,1348730880,876675072,2118631424,0.65,0.65,1.5708333333333333,2.5708333333333333,0.0,0.2642098530660248
4,decode,down,43,blk.43.ffn_down_exps.weight,31,30,240,156,1513881600,984023040,2378055680,0.65,0.65,1.5708333333333333,2.5708333333333333,0.0,0.2642098530660248
4,decode,up,44,blk.44.ffn_up_exps.weight,31,30,240,145,1128529920,681820160,1843265536,0.6041666666666666,0.6041666666666666,1.6333333333333333,2.6333333333333333,0.0,0.24402971565163148
4,decode,gate,44,blk.44.ffn_gate_exps.weight,31,30,240,145,1348730880,814858240,2202927104,0.6041666666666666,0.6041666666666666,1.6333333333333333,2.6333333333333333,0.0,0.24402971565163148
4,decode,down,44,blk.44.ffn_down_exps.weight,31,30,240,145,1513881600,914636800,2472673280,0.6041666666666666,0.6041666666666666,1.6333333333333333,2.6333333333333333,0.0,0.24402971565163148
4,decode,up,45,blk.45.ffn_up_exps.weight,31,30,240,160,1128529920,752353280,1570537472,0.6666666666666666,0.6666666666666666,1.3916666666666666,2.3916666666666666,0.0,0.29379190924688303
4,decode,gate,45,blk.45.ffn_gate_exps.weight,31,30,240,160,1348730880,899153920,1876983808,0.6666666666666666,0.6666666666666666,1.3916666666666666,2.3916666666666666,0.0,0.29379190924688303
4,decode,down,45,blk.45.ffn_down_exps.weight,31,30,240,160,1513881600,1009254400,2106818560,0.6666666666666666,0.6666666666666666,1.3916666666666666,2.3916666666666666,0.0,0.29379190924688303
4,decode,up,46,blk.46.ffn_up_exps.weight,31,30,240,152,1128529920,714735616,1782136832,0.6333333333333333,0.6333333333333333,1.5791666666666666,2.5791666666666666,0.0,0.2536333339040972
4,decode,gate,46,blk.46.ffn_gate_exps.weight,31,30,240,152,1348730880,854196224,2129870848,0.6333333333333333,0.6333333333333333,1.5791666666666666,2.5791666666666666,0.0,0.2536333339040972
4,decode,down,46,blk.46.ffn_down_exps.weight,31,30,240,152,1513881600,958791680,2390671360,0.6333333333333333,0.6333333333333333,1.5791666666666666,2.5791666666666666,0.0,0.2536333339040972
4,decode,up,47,blk.47.ffn_up_exps.weight,31,30,240,144,1128529920,677117952,1852669952,0.6,0.6,1.6416666666666666,2.6416666666666666,0.0,0.23602869712709526
4,decode,gate,47,blk.47.ffn_gate_exps.weight,31,30,240,144,1348730880,809238528,2214166528,0.6,0.6,1.6416666666666666,2.6416666666666666,0.0,0.23602869712709526
4,decode,down,47,blk.47.ffn_down_exps.weight,31,30,240,144,1513881600,908328960,2485288960,0.6,0.6,1.6416666666666666,2.6416666666666666,0.0,0.23602869712709526
4,decode,up,48,blk.48.ffn_up_exps.weight,31,30,240,136,1128529920,639500288,2191228928,0.5666666666666667,0.5666666666666667,1.9416666666666667,2.941666666666667,0.0,0.20059486307834332
4,decode,gate,48,blk.48.ffn_gate_exps.weight,31,30,240,136,1348730880,764280832,2618785792,0.5666666666666667,0.5666666666666667,1.9416666666666667,2.941666666666667,0.0,0.20059486307834332
4,decode,down,48,blk.48.ffn_down_exps.weight,31,30,240,136,1513881600,857866240,2939453440,0.5666666666666667,0.5666666666666667,1.9416666666666667,2.941666666666667,0.0,0.20059486307834332
4,decode,up,49,blk.49.ffn_up_exps.weight,31,30,240,142,1128529920,667713536,2003140608,0.5916666666666667,0.5916666666666667,1.775,2.775,0.0,0.22870611216551487
4,decode,gate,49,blk.49.ffn_gate_exps.weight,31,30,240,142,1348730880,797999104,2393997312,0.5916666666666667,0.5916666666666667,1.775,2.775,0.0,0.22870611216551487
4,decode,down,49,blk.49.ffn_down_exps.weight,31,30,240,142,1513881600,895713280,2687139840,0.5916666666666667,0.5916666666666667,1.775,2.775,0.0,0.22870611216551487
4,decode,up,50,blk.50.ffn_up_exps.weight,31,30,240,151,1128529920,710033408,1937309696,0.6291666666666667,0.6291666666666667,1.7166666666666666,2.716666666666667,0.0,0.24052759711272015
4,decode,gate,50,blk.50.ffn_gate_exps.weight,31,30,240,151,1348730880,848576512,2315321344,0.6291666666666667,0.6291666666666667,1.7166666666666666,2.716666666666667,0.0,0.24052759711272015
4,decode,down,50,blk.50.ffn_down_exps.weight,31,30,240,151,1513881600,952483840,2598830080,0.6291666666666667,0.6291666666666667,1.7166666666666666,2.716666666666667,0.0,0.24052759711272015
4,decode,up,51,blk.51.ffn_up_exps.weight,31,30,240,116,1128529920,545456128,2463956992,0.48333333333333334,0.48333333333333334,2.183333333333333,3.183333333333333,0.0,0.15732478019509502
4,decode,gate,51,blk.51.ffn_gate_exps.weight,31,30,240,116,1348730880,651886592,2944729088,0.48333333333333334,0.48333333333333334,2.183333333333333,3.183333333333333,0.0,0.15732478019509502
4,decode,down,51,blk.51.ffn_down_exps.weight,31,30,240,116,1513881600,731709440,3305308160,0.48333333333333334,0.48333333333333334,2.183333333333333,3.183333333333333,0.0,0.15732478019509502
4,decode,up,52,blk.52.ffn_up_exps.weight,31,30,240,133,1128529920,625393664,2294677504,0.5541666666666667,0.5541666666666667,2.033333333333333,3.033333333333333,0.0,0.19085433564173795
4,decode,gate,52,blk.52.ffn_gate_exps.weight,31,30,240,133,1348730880,747421696,2742419456,0.5541666666666667,0.5541666666666667,2.033333333333333,3.033333333333333,0.0,0.19085433564173795
4,decode,down,52,blk.52.ffn_down_exps.weight,31,30,240,133,1513881600,838942720,3078225920,0.5541666666666667,0.5541666666666667,2.033333333333333,3.033333333333333,0.0,0.19085433564173795
4,decode,up,53,blk.53.ffn_up_exps.weight,31,30,240,138,1128529920,648904704,2054864896,0.575,0.575,1.8208333333333333,2.8208333333333333,0.0,0.20738558341819216
4,decode,gate,53,blk.53.ffn_gate_exps.weight,31,30,240,138,1348730880,775520256,2455814144,0.575,0.575,1.8208333333333333,2.8208333333333333,0.0,0.20738558341819216
4,decode,down,53,blk.53.ffn_down_exps.weight,31,30,240,138,1513881600,870481920,2756526080,0.575,0.575,1.8208333333333333,2.8208333333333333,0.0,0.20738558341819216
4,decode,up,54,blk.54.ffn_up_exps.weight,31,30,240,141,1128529920,663011328,2007842816,0.5875,0.5875,1.7791666666666666,2.779166666666667,0.0,0.22370762615088904
4,decode,gate,54,blk.54.ffn_gate_exps.weight,31,30,240,141,1348730880,792379392,2399617024,0.5875,0.5875,1.7791666666666666,2.779166666666667,0.0,0.22370762615088904
4,decode,down,54,blk.54.ffn_down_exps.weight,31,30,240,141,1513881600,889405440,2693447680,0.5875,0.5875,1.7791666666666666,2.779166666666667,0.0,0.22370762615088904
4,decode,up,55,blk.55.ffn_up_exps.weight,31,30,240,125,1128529920,587776000,2355806208,0.5208333333333334,0.5208333333333334,2.0875,3.0875,0.0,0.17714160997096054
4,decode,gate,55,blk.55.ffn_gate_exps.weight,31,30,240,125,1348730880,702464000,2815475712,0.5208333333333334,0.5208333333333334,2.0875,3.0875,0.0,0.17714160997096054
4,decode,down,55,blk.55.ffn_down_exps.weight,31,30,240,125,1513881600,788480000,3160227840,0.5208333333333334,0.5208333333333334,2.0875,3.0875,0.0,0.17714160997096054
4,decode,up,56,blk.56.ffn_up_exps.weight,31,30,240,141,1348730880,792379392,2517630976,0.5875,0.5875,1.8666666666666667,2.8666666666666667,0.0,0.21039099120475147
4,decode,gate,56,blk.56.ffn_gate_exps.weight,31,30,240,141,1348730880,792379392,2517630976,0.5875,0.5875,1.8666666666666667,2.8666666666666667,0.0,0.21039099120475147
4,decode,down,56,blk.56.ffn_down_exps.weight,31,30,240,141,1513881600,889405440,2825912320,0.5875,0.5875,1.8666666666666667,2.8666666666666667,0.0,0.21039099120475147
4,decode,up,57,blk.57.ffn_up_exps.weight,31,30,240,145,1348730880,814858240,2382757888,0.6041666666666666,0.6041666666666666,1.7666666666666666,2.7666666666666666,0.0,0.22796565309990183
4,decode,gate,57,blk.57.ffn_gate_exps.weight,31,30,240,145,1348730880,814858240,2382757888,0.6041666666666666,0.6041666666666666,1.7666666666666666,2.7666666666666666,0.0,0.22796565309990183
4,decode,down,57,blk.57.ffn_down_exps.weight,31,30,240,145,1871708160,1130823680,3306684416,0.6041666666666666,0.6041666666666666,1.7666666666666666,2.7666666666666666,0.0,0.22796565309990183
4,decode,up,58,blk.58.ffn_up_exps.weight,31,30,240,120,1348730880,674365440,2764898304,0.5,0.5,2.05,3.05,0.0,0.17634894750692662
4,decode,gate,58,blk.58.ffn_gate_exps.weight,31,30,240,120,1348730880,674365440,2764898304,0.5,0.5,2.05,3.05,0.0,0.17634894750692662
4,decode,down,58,blk.58.ffn_down_exps.weight,31,30,240,120,1871708160,935854080,3837001728,0.5,0.5,2.05,3.05,0.0,0.17634894750692662
4,decode,up,59,blk.59.ffn_up_exps.weight,31,30,240,131,1348730880,736182272,2680602624,0.5458333333333333,0.5458333333333333,1.9875,2.9875,0.0,0.1915446111390293
4,decode,gate,59,blk.59.ffn_gate_exps.weight,31,30,240,131,1348730880,736182272,2680602624,0.5458333333333333,0.5458333333333333,1.9875,2.9875,0.0,0.1915446111390293
4,decode,down,59,blk.59.ffn_down_exps.weight,31,30,240,131,1513881600,826327040,3008839680,0.5458333333333333,0.5458333333333333,1.9875,2.9875,0.0,0.1915446111390293
