seq,layer,row,rank,expert_idx,weight,sort_score,logit,bias,topk_tensor,weights_tensor
1985,17,10,0,24,0.155527517,7.87243319,-1.69188941,7.71690559,ffn_moe_topk-17,ffn_moe_weights-17
1986,17,10,1,250,0.083464466,7.81936169,-2.39617991,7.73589706,ffn_moe_topk-17,ffn_moe_weights-17
1987,17,10,2,115,0.0834876522,7.81738853,-2.39587688,7.73390102,ffn_moe_topk-17,ffn_moe_weights-17
1988,17,10,3,216,0.0924813822,7.81638336,-2.28370667,7.72390175,ffn_moe_topk-17,ffn_moe_weights-17
1989,17,10,4,99,0.0978510305,7.81275558,-2.2213335,7.71490479,ffn_moe_topk-17,ffn_moe_weights-17
1990,17,10,5,199,0.0880500376,7.80895615,-2.33767986,7.72090626,ffn_moe_topk-17,ffn_moe_weights-17
1991,17,10,6,14,0.0867293477,7.80363703,-2.35423994,7.7169075,ffn_moe_topk-17,ffn_moe_weights-17
1992,17,10,7,185,0.0851421282,7.80204678,-2.37444663,7.71690464,ffn_moe_topk-17,ffn_moe_weights-17
1993,17,11,0,250,0.13555339,7.87145042,-1.85272396,7.73589706,ffn_moe_topk-17,ffn_moe_weights-17
1994,17,11,1,34,0.155960053,7.86586952,-1.68860006,7.70990944,ffn_moe_topk-17,ffn_moe_weights-17
1995,17,11,2,20,0.148219049,7.84913921,-1.74863815,7.7009201,ffn_moe_topk-17,ffn_moe_weights-17
1996,17,11,3,171,0.108658567,7.81656837,-2.10451698,7.70790958,ffn_moe_topk-17,ffn_moe_weights-17
1997,17,11,4,74,0.079464376,7.80236864,-2.44964695,7.72290421,ffn_moe_topk-17,ffn_moe_weights-17
1998,17,11,5,61,0.09455695,7.79447174,-2.25922203,7.69991493,ffn_moe_topk-17,ffn_moe_weights-17
1999,17,11,6,24,0.0772835389,7.79418898,-2.47984099,7.71690559,ffn_moe_topk-17,ffn_moe_weights-17
2000,17,11,7,249,0.076787062,7.79369545,-2.4868238,7.71690845,ffn_moe_topk-17,ffn_moe_weights-17
2001,17,12,0,250,0.324389488,8.06028652,-0.733671725,7.73589706,ffn_moe_topk-17,ffn_moe_weights-17
2002,17,12,1,171,0.30813545,8.01604462,-0.808850765,7.70790958,ffn_moe_topk-17,ffn_moe_weights-17
2003,17,12,2,175,0.192850202,7.9007616,-1.43159556,7.70791149,ffn_moe_topk-17,ffn_moe_weights-17
2004,17,12,3,20,0.186903834,7.88782406,-1.47025514,7.7009201,ffn_moe_topk-17,ffn_moe_weights-17
2005,17,12,4,34,0.164593995,7.87450361,-1.62443602,7.70990944,ffn_moe_topk-17,ffn_moe_weights-17
2006,17,12,5,61,0.169134617,7.86904955,-1.59177279,7.69991493,ffn_moe_topk-17,ffn_moe_weights-17
2007,17,12,6,147,0.179194093,7.86712313,-1.52181709,7.68792915,ffn_moe_topk-17,ffn_moe_weights-17
2008,17,12,7,24,0.136138663,7.85304451,-1.84773827,7.71690559,ffn_moe_topk-17,ffn_moe_weights-17
2009,17,13,0,181,0.260283142,7.9811883,-1.04449737,7.7209053,ffn_moe_topk-17,ffn_moe_weights-17
2010,17,13,1,250,0.106877968,7.84277487,-2.12303543,7.73589706,ffn_moe_topk-17,ffn_moe_weights-17
2011,17,13,2,147,0.154067338,7.84199667,-1.70305002,7.68792915,ffn_moe_topk-17,ffn_moe_weights-17
2012,17,13,3,59,0.11324089,7.84113932,-2.05805612,7.7278986,ffn_moe_topk-17,ffn_moe_weights-17
2013,17,13,4,167,0.112050883,7.83395767,-2.06996131,7.72190666,ffn_moe_topk-17,ffn_moe_weights-17
2014,17,13,5,115,0.0809068531,7.81480789,-2.430089,7.73390102,ffn_moe_topk-17,ffn_moe_weights-17
2015,17,13,6,24,0.0933982655,7.81030369,-2.27283049,7.71690559,ffn_moe_topk-17,ffn_moe_weights-17
2016,17,13,7,126,0.092386201,7.8082962,-2.2848413,7.71590996,ffn_moe_topk-17,ffn_moe_weights-17
2017,17,14,0,181,0.402683139,8.12358856,-0.394297659,7.7209053,ffn_moe_topk-17,ffn_moe_weights-17
2018,17,14,1,167,0.288898796,8.01080513,-0.900738358,7.72190666,ffn_moe_topk-17,ffn_moe_weights-17
2019,17,14,2,250,0.185000896,7.92089796,-1.48282635,7.73589706,ffn_moe_topk-17,ffn_moe_weights-17
2020,17,14,3,147,0.194783688,7.88271284,-1.41922128,7.68792915,ffn_moe_topk-17,ffn_moe_weights-17
2021,17,14,4,199,0.15998292,7.88088894,-1.65835512,7.72090626,ffn_moe_topk-17,ffn_moe_weights-17
2022,17,14,5,175,0.160922617,7.86883402,-1.65137935,7.70791149,ffn_moe_topk-17,ffn_moe_weights-17
2023,17,14,6,253,0.147351444,7.86725998,-1.75552702,7.71990871,ffn_moe_topk-17,ffn_moe_weights-17
2024,17,14,7,204,0.150470838,7.86338234,-1.73091292,7.71291161,ffn_moe_topk-17,ffn_moe_weights-17
2025,17,15,0,24,0.278885782,7.99579144,-0.94999522,7.71690559,ffn_moe_topk-17,ffn_moe_weights-17
2026,17,15,1,167,0.246279418,7.9681859,-1.11855483,7.72190666,ffn_moe_topk-17,ffn_moe_weights-17
2027,17,15,2,218,0.144735381,7.87563515,-1.7765038,7.73089981,ffn_moe_topk-17,ffn_moe_weights-17
2028,17,15,3,250,0.139512971,7.87541008,-1.81934106,7.73589706,ffn_moe_topk-17,ffn_moe_weights-17
2029,17,15,4,181,0.141132459,7.86203766,-1.80591583,7.7209053,ffn_moe_topk-17,ffn_moe_weights-17
2030,17,15,5,115,0.112675957,7.84657717,-2.06369424,7.73390102,ffn_moe_topk-17,ffn_moe_weights-17
2031,17,15,6,157,0.10022366,7.81512976,-2.19474196,7.71490622,ffn_moe_topk-17,ffn_moe_weights-17
2032,17,15,7,253,0.0909564719,7.8108654,-2.30201197,7.71990871,ffn_moe_topk-17,ffn_moe_weights-17
2033,17,16,0,250,0.282041281,8.01793861,-0.934358597,7.73589706,ffn_moe_topk-17,ffn_moe_weights-17
2034,17,16,1,171,0.276479542,7.98438931,-0.961992025,7.70790958,ffn_moe_topk-17,ffn_moe_weights-17
2035,17,16,2,34,0.19858247,7.90849209,-1.3951776,7.70990944,ffn_moe_topk-17,ffn_moe_weights-17
2036,17,16,3,61,0.204682827,7.90459776,-1.35727942,7.69991493,ffn_moe_topk-17,ffn_moe_weights-17
2037,17,16,4,151,0.243586376,7.89951897,-1.13311672,7.65593243,ffn_moe_topk-17,ffn_moe_weights-17
2038,17,16,5,31,0.206024408,7.89494944,-1.34905803,7.68892479,ffn_moe_topk-17,ffn_moe_weights-17
2039,17,16,6,208,0.161375314,7.88028002,-1.64803052,7.7189045,ffn_moe_topk-17,ffn_moe_weights-17
2040,17,16,7,218,0.125114471,7.85601425,-1.94486392,7.73089981,ffn_moe_topk-17,ffn_moe_weights-17
2041,18,0,0,105,0.97718823,8.24334145,3.75740528,7.26615334,ffn_moe_topk-18,ffn_moe_weights-18
2042,18,0,1,245,0.974398017,8.23555565,3.63914776,7.26115799,ffn_moe_topk-18,ffn_moe_weights-18
2043,18,0,2,201,0.971609771,8.23376846,3.53290963,7.26215839,ffn_moe_topk-18,ffn_moe_weights-18
2044,18,0,3,169,0.968736947,8.23289394,3.43355513,7.2641573,ffn_moe_topk-18,ffn_moe_weights-18
2045,18,0,4,36,0.97100383,8.23116207,3.51116562,7.26015854,ffn_moe_topk-18,ffn_moe_weights-18
2046,18,0,5,103,0.969957888,8.23011971,3.47465396,7.2601614,ffn_moe_topk-18,ffn_moe_weights-18
2047,18,0,6,133,0.971854925,8.23001575,3.54183483,7.25816059,ffn_moe_topk-18,ffn_moe_weights-18
2048,18,0,7,130,0.975450873,8.22961521,3.68222237,7.2541647,ffn_moe_topk-18,ffn_moe_weights-18
2049,18,1,0,199,0.532920301,7.77808619,0.131871894,7.24516582,ffn_moe_topk-18,ffn_moe_weights-18
2050,18,1,1,53,0.158633307,7.40379524,-1.66843224,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2051,18,1,2,169,0.0647686794,7.32892609,-2.6699717,7.2641573,ffn_moe_topk-18,ffn_moe_weights-18
2052,18,1,3,89,0.0707747042,7.31693792,-2.57484961,7.24616337,ffn_moe_topk-18,ffn_moe_weights-18
2053,18,1,4,76,0.0643699914,7.31453228,-2.67657256,7.25016212,ffn_moe_topk-18,ffn_moe_weights-18
2054,18,1,5,27,0.0612106919,7.30937386,-2.73026919,7.24816322,ffn_moe_topk-18,ffn_moe_weights-18
2055,18,1,6,38,0.070906952,7.30008268,-2.57284045,7.22917557,ffn_moe_topk-18,ffn_moe_weights-18
2056,18,1,7,233,0.0390250236,7.29718637,-3.20374537,7.25816154,ffn_moe_topk-18,ffn_moe_weights-18
2057,18,2,0,199,0.392662257,7.63782787,-0.436135143,7.24516582,ffn_moe_topk-18,ffn_moe_weights-18
2058,18,2,1,53,0.237176538,7.48233843,-1.16822195,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2059,18,2,2,4,0.205010578,7.41019821,-1.35526729,7.2051878,ffn_moe_topk-18,ffn_moe_weights-18
2060,18,2,3,157,0.0937258899,7.34488726,-2.26896739,7.25116158,ffn_moe_topk-18,ffn_moe_weights-18
2061,18,2,4,143,0.100904897,7.3400712,-2.18721032,7.23916626,ffn_moe_topk-18,ffn_moe_weights-18
2062,18,2,5,33,0.111657269,7.33383656,-2.07392359,7.22217941,ffn_moe_topk-18,ffn_moe_weights-18
2063,18,2,6,62,0.077475436,7.33063889,-2.47715306,7.25316334,ffn_moe_topk-18,ffn_moe_weights-18
2064,18,2,7,132,0.0875269324,7.32669783,-2.34421206,7.23917103,ffn_moe_topk-18,ffn_moe_weights-18
2065,18,3,0,53,0.395417243,7.64057922,-0.424596995,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2066,18,3,1,199,0.22919929,7.47436523,-1.21283793,7.24516582,ffn_moe_topk-18,ffn_moe_weights-18
2067,18,3,2,4,0.174110621,7.37929821,-1.55676997,7.2051878,ffn_moe_topk-18,ffn_moe_weights-18
2068,18,3,3,76,0.126625478,7.37678766,-1.93113065,7.25016212,ffn_moe_topk-18,ffn_moe_weights-18
2069,18,3,4,185,0.0791838169,7.33534431,-2.45348859,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2070,18,3,5,174,0.114212744,7.33438826,-2.04841399,7.22017574,ffn_moe_topk-18,ffn_moe_weights-18
2071,18,3,6,38,0.0994581059,7.32863379,-2.20326018,7.22917557,ffn_moe_topk-18,ffn_moe_weights-18
2072,18,3,7,7,0.0994025096,7.32557774,-2.20388103,7.22617531,ffn_moe_topk-18,ffn_moe_weights-18
2073,18,4,0,53,0.286888748,7.53205061,-0.910542965,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2074,18,4,1,199,0.153807729,7.39897346,-1.70504332,7.24516582,ffn_moe_topk-18,ffn_moe_weights-18
2075,18,4,2,165,0.141695842,7.34388828,-1.80127561,7.20219231,ffn_moe_topk-18,ffn_moe_weights-18
2076,18,4,3,76,0.0550134145,7.30517578,-2.8435936,7.25016212,ffn_moe_topk-18,ffn_moe_weights-18
2077,18,4,4,209,0.0937789753,7.30096579,-2.26834249,7.2071867,ffn_moe_topk-18,ffn_moe_weights-18
2078,18,4,5,185,0.0384241939,7.29458475,-3.21988606,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2079,18,4,6,98,0.0331410989,7.28930283,-3.37327838,7.25616169,ffn_moe_topk-18,ffn_moe_weights-18
2080,18,4,7,74,0.0469460264,7.283113,-3.01067305,7.23616695,ffn_moe_topk-18,ffn_moe_weights-18
2081,18,5,0,53,0.650423408,7.89558554,0.62090081,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2082,18,5,1,209,0.494681805,7.70186853,-0.0212736875,7.2071867,ffn_moe_topk-18,ffn_moe_weights-18
2083,18,5,2,192,0.405837923,7.65300179,-0.381198257,7.24716377,ffn_moe_topk-18,ffn_moe_weights-18
2084,18,5,3,199,0.337255746,7.58242178,-0.675547719,7.24516582,ffn_moe_topk-18,ffn_moe_weights-18
2085,18,5,4,165,0.149133921,7.35132599,-1.74141002,7.20219231,ffn_moe_topk-18,ffn_moe_weights-18
2086,18,5,5,90,0.10154748,7.35071182,-2.18014741,7.24916458,ffn_moe_topk-18,ffn_moe_weights-18
2087,18,5,6,30,0.0953421295,7.34550714,-2.25008512,7.25016499,ffn_moe_topk-18,ffn_moe_weights-18
2088,18,5,7,185,0.0869297907,7.34309053,-2.35171199,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2089,18,6,0,53,0.526454687,7.77161646,0.105917543,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2090,18,6,1,209,0.485671699,7.69285822,-0.0573288798,7.2071867,ffn_moe_topk-18,ffn_moe_weights-18
2091,18,6,2,199,0.273085624,7.51825142,-0.979023337,7.24516582,ffn_moe_topk-18,ffn_moe_weights-18
2092,18,6,3,185,0.169800475,7.42596102,-1.58704197,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2093,18,6,4,59,0.169119641,7.4122839,-1.59187949,7.24316406,ffn_moe_topk-18,ffn_moe_weights-18
2094,18,6,5,42,0.165542156,7.4027133,-1.61755633,7.23717117,ffn_moe_topk-18,ffn_moe_weights-18
2095,18,6,6,91,0.183435336,7.39962196,-1.49324381,7.21618652,ffn_moe_topk-18,ffn_moe_weights-18
2096,18,6,7,38,0.166472644,7.395648,-1.61083555,7.22917557,ffn_moe_topk-18,ffn_moe_weights-18
2097,18,7,0,38,0.226669833,7.45584536,-1.22721171,7.22917557,ffn_moe_topk-18,ffn_moe_weights-18
2098,18,7,1,53,0.202720255,7.44788218,-1.36937869,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2099,18,7,2,59,0.199826777,7.44299078,-1.38737726,7.24316406,ffn_moe_topk-18,ffn_moe_weights-18
2100,18,7,3,185,0.180079132,7.43623972,-1.51581144,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2101,18,7,4,143,0.154854804,7.39402103,-1.69702053,7.23916626,ffn_moe_topk-18,ffn_moe_weights-18
2102,18,7,5,17,0.141369,7.38953495,-1.80396581,7.24816608,ffn_moe_topk-18,ffn_moe_weights-18
2103,18,7,6,233,0.107560121,7.3657217,-2.1159091,7.25816154,ffn_moe_topk-18,ffn_moe_weights-18
2104,18,7,7,208,0.130640656,7.34882402,-1.89530623,7.21818352,ffn_moe_topk-18,ffn_moe_weights-18
2105,18,8,0,38,0.335475117,7.56465054,-0.683524549,7.22917557,ffn_moe_topk-18,ffn_moe_weights-18
2106,18,8,1,226,0.0731203929,7.32928419,-2.53971648,7.2561636,ffn_moe_topk-18,ffn_moe_weights-18
2107,18,8,2,25,0.0784445256,7.31561184,-2.46367121,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2108,18,8,3,108,0.0610877872,7.3132515,-2.73241019,7.25216389,ffn_moe_topk-18,ffn_moe_weights-18
2109,18,8,4,185,0.0542778224,7.31043863,-2.85783315,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2110,18,8,5,53,0.0649962053,7.31015825,-2.66622162,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2111,18,8,6,114,0.0414050557,7.30256224,-3.14206576,7.26115704,ffn_moe_topk-18,ffn_moe_weights-18
2112,18,8,7,17,0.0517728366,7.29993916,-2.90772843,7.24816608,ffn_moe_topk-18,ffn_moe_weights-18
2113,18,9,0,38,0.601008415,7.83018398,0.409668535,7.22917557,ffn_moe_topk-18,ffn_moe_weights-18
2114,18,9,1,54,0.262804329,7.49597788,-1.03144372,7.23317337,ffn_moe_topk-18,ffn_moe_weights-18
2115,18,9,2,46,0.162268698,7.38444614,-1.64144373,7.22217751,ffn_moe_topk-18,ffn_moe_weights-18
2116,18,9,3,3,0.15062508,7.37580109,-1.72970688,7.22517586,ffn_moe_topk-18,ffn_moe_weights-18
2117,18,9,4,185,0.118093282,7.37425423,-2.01061153,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2118,18,9,5,206,0.108166382,7.34433985,-2.10960889,7.23617363,ffn_moe_topk-18,ffn_moe_weights-18
2119,18,9,6,19,0.109943695,7.34311342,-2.09131646,7.23316956,ffn_moe_topk-18,ffn_moe_weights-18
2120,18,9,7,25,0.0983867794,7.33555412,-2.2152791,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2121,18,10,0,46,0.649141431,7.87131882,0.615267217,7.22217751,ffn_moe_topk-18,ffn_moe_weights-18
2122,18,10,1,3,0.326580822,7.55175686,-0.72369045,7.22517586,ffn_moe_topk-18,ffn_moe_weights-18
2123,18,10,2,54,0.243119866,7.47629309,-1.13565016,7.23317337,ffn_moe_topk-18,ffn_moe_weights-18
2124,18,10,3,25,0.118348017,7.35551548,-2.00816774,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2125,18,10,4,213,0.0925638974,7.32973433,-2.2827239,7.23717022,ffn_moe_topk-18,ffn_moe_weights-18
2126,18,10,5,97,0.100281864,7.32445145,-2.1940968,7.22416973,ffn_moe_topk-18,ffn_moe_weights-18
2127,18,10,6,185,0.0618529208,7.31801367,-2.71914744,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2128,18,10,7,184,0.0637033358,7.31086826,-2.6876955,7.24716473,ffn_moe_topk-18,ffn_moe_weights-18
2129,18,11,0,213,0.212973863,7.45014429,-1.30709195,7.23717022,ffn_moe_topk-18,ffn_moe_weights-18
2130,18,11,1,54,0.14222607,7.37539959,-1.7969228,7.23317337,ffn_moe_topk-18,ffn_moe_weights-18
2131,18,11,2,97,0.116781794,7.34095144,-2.02326512,7.22416973,ffn_moe_topk-18,ffn_moe_weights-18
2132,18,11,3,196,0.0664534494,7.3216157,-2.64248919,7.25516224,ffn_moe_topk-18,ffn_moe_weights-18
2133,18,11,4,41,0.0719185844,7.32108307,-2.55758476,7.24916458,ffn_moe_topk-18,ffn_moe_weights-18
2134,18,11,5,25,0.0764624849,7.31362963,-2.49141121,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2135,18,11,6,185,0.0505779758,7.30673885,-2.93233728,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2136,18,11,7,141,0.102952957,7.3061409,-2.16483617,7.20318794,ffn_moe_topk-18,ffn_moe_weights-18
2137,18,12,0,25,0.189905703,7.427073,-1.45062292,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2138,18,12,1,54,0.185744599,7.41891813,-1.47790146,7.23317337,ffn_moe_topk-18,ffn_moe_weights-18
2139,18,12,2,97,0.175532579,7.39970207,-1.54691291,7.22416973,ffn_moe_topk-18,ffn_moe_weights-18
2140,18,12,3,213,0.162169561,7.39933968,-1.64217317,7.23717022,ffn_moe_topk-18,ffn_moe_weights-18
2141,18,12,4,185,0.141187176,7.39734793,-1.80546451,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2142,18,12,5,193,0.16715619,7.39133453,-1.60591745,7.22417831,ffn_moe_topk-18,ffn_moe_weights-18
2143,18,12,6,209,0.175525263,7.38271189,-1.54696345,7.2071867,ffn_moe_topk-18,ffn_moe_weights-18
2144,18,12,7,114,0.119386211,7.38054323,-1.99825549,7.26115704,ffn_moe_topk-18,ffn_moe_weights-18
2145,18,13,0,54,0.217700675,7.45087385,-1.27911627,7.23317337,ffn_moe_topk-18,ffn_moe_weights-18
2146,18,13,1,25,0.148432747,7.38560009,-1.74694645,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2147,18,13,2,3,0.142287672,7.36746359,-1.79641795,7.22517586,ffn_moe_topk-18,ffn_moe_weights-18
2148,18,13,3,213,0.124619424,7.3617897,-1.94939411,7.23717022,ffn_moe_topk-18,ffn_moe_weights-18
2149,18,13,4,97,0.125613838,7.34978342,-1.94030976,7.22416973,ffn_moe_topk-18,ffn_moe_weights-18
2150,18,13,5,191,0.102275692,7.33944321,-2.1721909,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2151,18,13,6,46,0.111157447,7.33333492,-2.07897234,7.22217751,ffn_moe_topk-18,ffn_moe_weights-18
2152,18,13,7,136,0.0775746778,7.33273697,-2.47576547,7.25516224,ffn_moe_topk-18,ffn_moe_weights-18
2153,18,14,0,25,0.239621878,7.47678947,-1.15475368,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2154,18,14,1,53,0.181445867,7.42660809,-1.50658226,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2155,18,14,2,97,0.165824369,7.38999414,-1.61551476,7.22416973,ffn_moe_topk-18,ffn_moe_weights-18
2156,18,14,3,252,0.0795856342,7.33474398,-2.44799042,7.25515842,ffn_moe_topk-18,ffn_moe_weights-18
2157,18,14,4,190,0.0848428383,7.32701111,-2.37829518,7.24216843,ffn_moe_topk-18,ffn_moe_weights-18
2158,18,14,5,212,0.0761680156,7.3253336,-2.49558854,7.24916553,ffn_moe_topk-18,ffn_moe_weights-18
2159,18,14,6,159,0.0730635002,7.32022905,-2.54055619,7.24716568,ffn_moe_topk-18,ffn_moe_weights-18
2160,18,14,7,46,0.0961252674,7.31830263,-2.24103856,7.22217751,ffn_moe_topk-18,ffn_moe_weights-18
2161,18,15,0,25,0.584651411,7.82181883,0.341897756,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2162,18,15,1,53,0.256085873,7.50124788,-1.06641281,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2163,18,15,2,144,0.133027226,7.3851881,-1.87445378,7.25216103,ffn_moe_topk-18,ffn_moe_weights-18
2164,18,15,3,46,0.154172704,7.3763504,-1.7022419,7.22217751,ffn_moe_topk-18,ffn_moe_weights-18
2165,18,15,4,181,0.0918765664,7.34204054,-2.29093432,7.25016403,ffn_moe_topk-18,ffn_moe_weights-18
2166,18,15,5,252,0.0803352073,7.33549356,-2.43780136,7.25515842,ffn_moe_topk-18,ffn_moe_weights-18
2167,18,15,6,212,0.0812584534,7.33042383,-2.42536998,7.24916553,ffn_moe_topk-18,ffn_moe_weights-18
2168,18,15,7,83,0.0829639062,7.32812881,-2.40274119,7.24516487,ffn_moe_topk-18,ffn_moe_weights-18
2169,18,16,0,53,0.530785084,7.77594709,0.123296306,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
2170,18,16,1,25,0.292480797,7.5296483,-0.88336581,7.23716736,ffn_moe_topk-18,ffn_moe_weights-18
2171,18,16,2,209,0.317863882,7.52505064,-0.763605893,7.2071867,ffn_moe_topk-18,ffn_moe_weights-18
2172,18,16,3,199,0.267515987,7.51268196,-1.00726223,7.24516582,ffn_moe_topk-18,ffn_moe_weights-18
2173,18,16,4,211,0.220581234,7.45975113,-1.26228249,7.23917007,ffn_moe_topk-18,ffn_moe_weights-18
2174,18,16,5,236,0.19811672,7.45827627,-1.39810681,7.26015949,ffn_moe_topk-18,ffn_moe_weights-18
2175,18,16,6,223,0.213366956,7.41355848,-1.30474842,7.2001915,ffn_moe_topk-18,ffn_moe_weights-18
2176,18,16,7,185,0.153210491,7.40937138,-1.70963955,7.25616074,ffn_moe_topk-18,ffn_moe_weights-18
2177,19,0,0,201,0.979482114,8.1916666,3.8657248,7.21218491,ffn_moe_topk-19,ffn_moe_weights-19
2178,19,0,1,11,0.973194063,8.19137859,3.59196019,7.21818447,ffn_moe_topk-19,ffn_moe_weights-19
2179,19,0,2,215,0.970885515,8.18806839,3.50697088,7.21718311,ffn_moe_topk-19,ffn_moe_weights-19
2180,19,0,3,98,0.97470361,8.1878891,3.65147233,7.21318531,ffn_moe_topk-19,ffn_moe_weights-19
2181,19,0,4,236,0.974343538,8.18652916,3.63697147,7.21218586,ffn_moe_topk-19,ffn_moe_weights-19
2182,19,0,5,104,0.975307167,8.18649197,3.67624021,7.2111845,ffn_moe_topk-19,ffn_moe_weights-19
2183,19,0,6,60,0.975114524,8.18530655,3.66827035,7.21019173,ffn_moe_topk-19,ffn_moe_weights-19
2184,19,0,7,205,0.973565102,8.1847496,3.60628128,7.2111845,ffn_moe_topk-19,ffn_moe_weights-19
2185,19,1,0,62,0.396813512,7.59400558,-0.418760091,7.19719219,ffn_moe_topk-19,ffn_moe_weights-19
2186,19,1,1,243,0.105103016,7.30329943,-2.1417675,7.19819641,ffn_moe_topk-19,ffn_moe_weights-19
2187,19,1,2,239,0.108015679,7.30120993,-2.1111722,7.19319439,ffn_moe_topk-19,ffn_moe_weights-19
2188,19,1,3,78,0.0888975412,7.29708481,-2.32717085,7.2081871,ffn_moe_topk-19,ffn_moe_weights-19
2189,19,1,4,109,0.0903823897,7.29557133,-2.30897474,7.20518875,ffn_moe_topk-19,ffn_moe_weights-19
2190,19,1,5,193,0.0811006948,7.28229141,-2.42748499,7.20119095,ffn_moe_topk-19,ffn_moe_weights-19
2191,19,1,6,189,0.069205679,7.27439642,-2.59895539,7.20519066,ffn_moe_topk-19,ffn_moe_weights-19
2192,19,1,7,152,0.0708114505,7.27200413,-2.57429099,7.20119286,ffn_moe_topk-19,ffn_moe_weights-19
2193,19,2,0,62,0.547144353,7.74433661,0.189139217,7.19719219,ffn_moe_topk-19,ffn_moe_weights-19
2194,19,2,1,239,0.425125122,7.61831951,-0.30176878,7.19319439,ffn_moe_topk-19,ffn_moe_weights-19
2195,19,2,2,100,0.182744786,7.32096672,-1.49786091,7.13822174,ffn_moe_topk-19,ffn_moe_weights-19
2196,19,2,3,218,0.120866627,7.31106186,-1.984249,7.19019508,ffn_moe_topk-19,ffn_moe_weights-19
2197,19,2,4,42,0.133063585,7.30926466,-1.87413859,7.17620087,ffn_moe_topk-19,ffn_moe_weights-19
2198,19,2,5,86,0.111152425,7.30335426,-2.07902336,7.19220161,ffn_moe_topk-19,ffn_moe_weights-19
2199,19,2,6,138,0.0817061514,7.28689384,-2.41938806,7.2051878,ffn_moe_topk-19,ffn_moe_weights-19
2200,19,2,7,16,0.0893002376,7.2854948,-2.32220912,7.19619465,ffn_moe_topk-19,ffn_moe_weights-19
2201,19,3,0,239,0.597418547,7.79061317,0.394720525,7.19319439,ffn_moe_topk-19,ffn_moe_weights-19
2202,19,3,1,62,0.476707816,7.67390013,-0.0932361707,7.19719219,ffn_moe_topk-19,ffn_moe_weights-19
2203,19,3,2,130,0.12236952,7.30457354,-1.97018027,7.18220425,ffn_moe_topk-19,ffn_moe_weights-19
2204,19,3,3,86,0.108747005,7.30094862,-2.10360432,7.19220161,ffn_moe_topk-19,ffn_moe_weights-19
2205,19,3,4,16,0.098179087,7.29437351,-2.21762276,7.19619465,ffn_moe_topk-19,ffn_moe_weights-19
2206,19,3,5,53,0.0813093632,7.27250481,-2.42468834,7.19119549,ffn_moe_topk-19,ffn_moe_weights-19
2207,19,3,6,116,0.0698051229,7.26699638,-2.58968663,7.19719124,ffn_moe_topk-19,ffn_moe_weights-19
2208,19,3,7,243,0.0663936734,7.26459026,-2.64345312,7.19819641,ffn_moe_topk-19,ffn_moe_weights-19
2209,19,4,0,239,0.537280738,7.73047495,0.149400249,7.19319439,ffn_moe_topk-19,ffn_moe_weights-19
2210,19,4,1,62,0.398307681,7.59549999,-0.412521571,7.19719219,ffn_moe_topk-19,ffn_moe_weights-19
2211,19,4,2,76,0.0669204891,7.25511742,-2.63498521,7.18819714,ffn_moe_topk-19,ffn_moe_weights-19
2212,19,4,3,100,0.107480928,7.24570274,-2.1167345,7.13822174,ffn_moe_topk-19,ffn_moe_weights-19
2213,19,4,4,16,0.0440604314,7.24025488,-3.0771327,7.19619465,ffn_moe_topk-19,ffn_moe_weights-19
2214,19,4,5,185,0.0366635695,7.23385668,-3.26861906,7.19719315,ffn_moe_topk-19,ffn_moe_weights-19
2215,19,4,6,155,0.032010667,7.23320055,-3.40915203,7.20118999,ffn_moe_topk-19,ffn_moe_weights-19
