seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
216,264.174,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
217,264.174,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
218,264.174,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
219,264.174,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
220,264.175,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
221,264.175,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
222,264.175,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
223,264.175,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
224,264.175,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
225,264.175,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
226,264.175,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
227,264.175,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
228,264.175,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
229,264.176,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
230,264.176,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
231,264.176,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
232,264.176,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
233,264.176,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
234,264.176,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
235,264.176,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
236,264.176,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
237,264.176,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
238,264.176,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
239,264.176,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
240,264.177,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
241,264.177,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
242,264.177,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
243,264.177,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
244,264.177,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
245,264.177,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
246,264.177,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
247,264.177,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
248,264.177,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
249,264.177,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
250,264.177,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
251,264.177,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
252,264.177,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
253,264.177,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
254,264.177,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
255,264.177,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
256,264.177,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
257,264.178,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
258,264.197,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
259,264.197,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
260,264.197,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
261,264.197,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
262,264.197,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
263,264.197,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
264,264.197,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
265,264.199,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
266,264.199,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
267,264.199,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
268,264.199,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
269,264.200,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
270,264.200,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
271,264.200,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
272,264.200,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
273,264.200,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
274,264.200,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
275,264.200,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
276,264.200,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
277,264.200,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
