seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
2435,1513.419,cpu_up_route,blk.28.ffn_up_exps.weight,142,4030464,0,0,0,0.000
2436,1513.419,cpu_gate_route,blk.28.ffn_gate_exps.weight,142,4030464,0,0,0,0.000
2437,1513.419,cpu_up_route,blk.28.ffn_up_exps.weight,210,4030464,0,0,0,0.000
2438,1513.419,cpu_gate_route,blk.28.ffn_gate_exps.weight,210,4030464,0,0,0,0.000
2439,1513.419,cpu_up_route,blk.28.ffn_up_exps.weight,163,4030464,0,0,0,0.000
2440,1513.420,cpu_gate_route,blk.28.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
2441,1513.420,cpu_up_route,blk.28.ffn_up_exps.weight,157,4030464,0,0,0,0.000
2442,1513.421,cpu_gate_route,blk.28.ffn_gate_exps.weight,157,4030464,0,0,0,0.000
2443,1513.421,cpu_up_group,blk.28.ffn_up_exps.weight,20,4030464,0,0,0,0.010
2444,1518.515,preload_load,blk.28.ffn_up_exps.weight,94,4030464,0,1,0,4.961
2445,1519.162,preload_load,blk.28.ffn_up_exps.weight,60,4030464,0,1,0,0.641
2446,1519.786,preload_load,blk.28.ffn_up_exps.weight,86,4030464,0,1,0,0.622
2447,1520.397,preload_load,blk.28.ffn_up_exps.weight,48,4030464,0,1,0,0.609
2448,1520.989,preload_load,blk.28.ffn_up_exps.weight,99,4030464,0,1,0,0.590
2449,1521.664,preload_load,blk.28.ffn_up_exps.weight,112,4030464,0,1,0,0.672
